Account,Token Account,Quantity,Percentage
6RKadUsQjr3a5TLcfafsuemojMG7mVM3JRECNCSkzQz5,CLcC9ARUvBUh1VeRtwSHNnBeKbthm85Wkw1TexvfVAsn,340301.90,0.03
66quucDJDShdtwFiy4U7CWwfAt23Vm23bmz3gwDg55R6,Efde3PTfBmTpBxgFYvS3tQMnVH7vw5j4Kxta7bWDQmbG,340266.19,0.03
Bp92JFUCB9mLpsvjKN3C8P1RtxSG4yakQudaVSSqMx3e,G2XaodRLcXhUJpd4b1aMjfYA2ihuTjbEg8s69qqRcR1m,333319.84,0.03
5wnPCsSXSNNmVkFscapV6KU3a9PsFZ1NL146MMCYbc9w,4evBFemjsjoLrwzw4rdy3wba3xL4q63QQhm2tZcne1qU,330325.71,0.03
4HHUTKjWVoBTUpPxujpn8uJmL8iYVvHFojLUZjw68HN1,EHqxZRfJhKWwLwhogaJM9NozjekG1kh8coxdH1ioSeRj,328379.30,0.03
8YQvUxSSzGvaNn8d1oNr6SX4yxckDy17cRkWYqW4Lw5g,BXkPMZBPSZ1sUJaqjXhRgXat31PuVQZ9WPhnQd5SHz24,327696.97,0.03
4HXgoDt7jwQP3UXApr3y4G9yyoVWzw9s8cKizz4vUM6b,BMcrUNZRDXrDqYAc1dgR3oaKrqBuC6hXWNfvmqQHHs7H,321360.51,0.03
GRAAmAcHTVhdYYCq8ADpDrBL6WPKWzuygzTnAmZfKd4M,6yqybgE9sQRW6CdKXAuvaLSxQM6Y7th5q3qwCYDM54Nn,319658.71,0.03
8vxUhnq3E8Gi7zmj3MhEWVhetcxgz8U1a64aNjuruBjT,BxxCNVnMvyjB84majPDz9vmU2UeXFNFbLYv3mTptDbLP,317017.73,0.03
HUUGQTt3dtf3vGcj87gQtCaAU1xCc7EMdUGueRX5E2it,6VrvykkrqdwR3kydwC9F59ktZ5YkdHdhvcutTaLzW7KT,316943.17,0.03
H1K13LHoffpGsFEsDdGgL3VQnkkVqMBxUeAtuzJuNXjj,3GLWF392FThoysZUiMcVDisQ4PWm5ThrSfGKe5H5W8F4,314769.37,0.03
AuLNLSmnXHRqaCTJjpVNtFnMN397VRgXMVttLGT7mhVT,J1ayFs3vm2myrDpRpg1Uw6cTCd6H6VANV85nPqSXiAeC,313876.64,0.03
6DJpuMJEyNaYBhxSLJBzzzYzCPU2ytKRHdhGbqcrDHyr,8Shi5mhhaXKDayPp2UArNLi8ZSiyyjSmnV7bwFwXi4UU,313523.94,0.03
BxJZr9yq8waJnPTLLcH3EYuUWCt3QF2u2Yh24M6RcKZG,3S7FGdRLhox7pGvcUKdcAYDKcNVRsXUbHyA2CF8THPhg,312854.33,0.03
GtQLwR7hF4poVMVuvcsqVRVDHJK7y2WcS61VwvzxaqLi,9ZJoSVAZLszciv8djJ5UE62d5iHY6geurdMXEH3Gcdtc,312436.85,0.03
BKt7EYRE6ED6b2u3V1hWGeyYTXYkGogSRqDyqkMNb3D9,9DVjn2MBVnDka887UE5yrsmR3mAN7uJaLd93qUSHoDM7,312118.94,0.03
4y5z9Hf2BrNdEcKT7EdNKitbmA6LXzPBuA6AjbvyNTjg,CGdEQFt366ScjHgaVkLzmuDqQp2MP2ws5uLt8HNLepp8,307315.94,0.03
CojkJPXhxXjze9qZt8tF1BMWieLvEomsnt95yCSFsKMU,6q5ujizjLhtSJYe8ruZ2tzfnivtXvofsb57q8UfLVtSi,306664.13,0.03
A7yDsTVCg3Wc1szZpG3urUkjQtxwbKnrH6m7Bg2sqe7z,DksaCSh5kz1WscaQMFiQPTvV18prSgdnY6vjkppd9Tcx,306068.53,0.03
2UJdvwTUfPgz474XMMuBrqZPNsuiAAwcGV9weG8B4Tyb,HzweEknXvpA8T2JauSA6AzTg2GHJKPecwcQvunYsraS7,305402.44,0.03
5sqNeHEFWEGM49Nyrzrfex2MYJDZtJaeREVLnh7SNsSe,6YxLdS1EwmZEvRMtYu4VeoK1Ljgkg17YuiYxPVgHJGSf,305369.22,0.03
3pS8vDkz3R2cRr8XT8HDLWyuJ7Ku9bdn51Va3KCzBgG5,BFyujCFnxqThMTUY6ZEhVG6ZzMDDJHPU29mgNEjsQfct,302767.93,0.03
HcSCsAC1XhyQakLZSbhL4bxtx5YFZvpsea8ayrDpky6i,bvUAG9U9AzTxAfNcTCKUiHg9m7ysJe5QL9G99tu85LN,299589.82,0.03
GHJvoYAb61TBWRJEesw8deE1tRdnFCTBgy5QnNcpbKae,BCzt1ju3NAJJBFLX7VFVp4UfXpLR7VWpSTRjsYv32z7C,299272.68,0.03
ALPjs5QVRGKxUk6dw6UUVCGcoWgCH5ucnwkFTrQYqAZj,RsgWJScDubhWhtdRDSNUMpiWmRHrmKUMAr8AaovTsfQ,298627.87,0.03
6UXxhRQ7JwApVccU7ZSQisWKkUWg3Bwx9HGMsMH7Usu5,8M2zh1D7Fq441D9787uMbWG8g5AP3yEGyDoweRgaauyn,292696.83,0.03
AAAAAfJXbfjni8hJamhknZrSnvX7973SNpCHbHg2E4b5,Ca4fyt5owd6qMtdXhTpQ7YaLcvscgqaa6zvVmH56Hb2D,291051.44,0.03
9qevV5enFvUrGKBm2NfBLmYB98iPYN6BGPVsNbgLqyuP,4Ki47jDvQEMeenUMTYBbvRtzuLVWB6Yp5aDx4LUyoqhK,287131.75,0.03
7zPhWuCVwoue7mnDdc5UmKJoVjQYsfn7LAPxY3kFeCow,FrHRnEwozUhvWuQm4QQA3M9cmgsrWXLUGfKuGJLhsVQ8,287121.18,0.03
2kMN46GFJX4aMF7m4rxGGesfKU15k4kcvtX6D58xuAJs,TkSeUCzjTGeiH7PQg2VVnCGi61HjwG9dTCePDkVh4Dr,286243.72,0.03
8ZXJVxp9mqJi5vzyZ2SsNkEjGHtBgApsmdtHy5aFzRxf,6au5UECvSK8dMXnDoASwDEAZJ4F52NSkuXDxuXNCQHLK,281703.12,0.03
5kvHJX9azNi2aPPU4K3oaoXpbMXr4w2EcneDDdCvHUsD,CN8gBirSiwACZGkFgkviS8p7xAH6SpZq5Ei4tAUs4mD3,280283.96,0.03
7FMwmGHRLAMviAEk2Ava3TgCppkqs6JAn2UCbazf2rBf,B5r5xBgEBNGNw43kXRt7LtVU4YSwJ4RGQo97fwFC4WQn,278702.98,0.03
FeVtWr6YZPQqdsNEqqiLkLekcYeBrKTsY5sN61Rjh4nb,DS8QLG8XgJCJwxz2RTs6oDKpnnKvQJX3HjFYQdJw1sBh,277050.63,0.03
DSCC6oXvH3hGgYiYvgpRcDzgDoiEVUj929BaGonifgxz,26qAxDjh1GeNdQuBUPw6GvuGsEq2CG4n23YidcKZ13kn,276354.93,0.03
GoFHxQG3QRcKJW14YNXcYJTUkEogHMRUsz1ckkhtbN2g,EEvWEjsWdSzAhf1v7oGQ6YyGsUNSQq3T9zJ2rPqku6AK,276102.39,0.03
A1KpgugxjMigkTVgKgom22gHnTJiW3KLNQJagroaHYWS,cXymbEafKiSyovpW2jDXkGxmLUqxMXDoTrkLF6aadxk,274657.43,0.03
f5kn2xMZXSBsZUS84rXx5Hx6m9cf3JK99JVKQ75pump,8V5S7ze1yeJ7QDvXbURv58T8Qe2Ji1xkekJVXLoxMySb,272485.75,0.03
AQNcBxbodr2FkHcC8ABQGzidww65mX2Uxowphu3RHFqB,6UiJ37Yg2HErWRt5BW2YMYGwgC6smt6DSokvh6vbd9k,270390.64,0.03
4ehNa7De2rLswxx2zYhws5sERjccSQbLfKm73fH84BP9,9vsQKNfGevrS3MQqYzC4Hoh72TF2GqjAwGrngjPoworX,268690.06,0.03
3y6KDDp1ErYZ5LVFFb4AL8XbxtQqTk9v7Kr8brhLnMMH,oi6B3JvSY7GecKrqqip28XfVQAPWPRfCsYWAV15fgcy,268471.48,0.03
8DoU8mBmFkMy7o4ESEzds3tiPgG6ZcKVMrHsU7X4geKZ,EjBwNaFdDrSuQjYKCwMFCvbxeTWGPZWT6yvjepWdcJsu,268175.60,0.03
6jwjhND3cw3W6JmHuE2CJt5NUhMhS3Jfw6dwH4FSbGdM,Ci93ePuspf3hUVmw7XtQeCHskLpkVhyRTPi5EAWowiJt,267749.96,0.03
7ymB7iE8879E8iZZBgMYjWa4NCfQ4uHjU5Us8dJMu81,5BKC1woZcLe5QFCYWL89swNGP1FTP6AgoTkCR8r7EvLn,265676.57,0.03
sFRpBSro9JJzZbQmrjNqvfUMKypdTfJumont9decDuV,HK97a1wQCVXcu2B4hP4xxKaU7XJp4mtH5pjWzj1zE8KZ,265065.05,0.03
8eGZqkSJXWzuXE2HPo6mBkJEets8DxLfHBUQdT8LvT7Y,CiodocyNAEQtFYDv8iHZDCA8JryJpjKojnqrsBc8qH3M,264234.49,0.03
GkLnVRdtcsXPu4mN42f2uyTmMcmMkuHiMRuKy8dwKckH,DjTVqq1WR3FpkeYNDNV7LudzRvFJTZmRgBPxnog2Q6YF,264205.89,0.03
CPQLt7Rh6Xq1bEDWFKcNZmjvzhQsF9wTbvt23dAjL5qe,B5B3BArXA7WfCZxYnaHRCxc3ZH8HHq1PAsS3Y8CFVA4Y,262467.41,0.03
8wGEm9X97FmReZTqDk38pQZcxi4qeGp654LPCf5qFRju,6NLJATHZPrTYNxrFBPyd19jaggX5LRMxFVQTkQWeEEH1,262407.45,0.03
6bP5aRt4czNS7nrJNXQTw1vqMQtnqE4TZGAjBHL6CDj1,8uWsGeKc2atRpuQrfxvH9YLJ5y1LtqzEAjjjArpARbec,259587.31,0.03
2KTmqHRyoyf9ZVcUJffo6iCUs7fdVBHtA3TGm9cRsveB,5muqfXJXPBvc7x3u1FhYrAeu3dBG9FiRKmpbSwrdmjKP,258604.46,0.03
HnUB2WfBQ2EeqfbMWdkEWkHUPbEm7EUzpDwveWGgEGMh,9U6MFRKXWyKxVQ3dPmWnGRAj3vAiWpXReq15QbPvyt5s,258360.80,0.03
D2xK5Urx5uY7tn7JpBVsj2UP2QSzGii9xQoj1PG2HgoL,69PaWCyfF1ZXtr3facLJ2iN5qbmYAiPReRQBMhHepsVS,257958.24,0.03
FgW4LcaV7jWEMDZVNtB7YWnc3gomParAdKEJCLL6PzTP,4G6ifnspm7WJY5RVwJQRNBGwh4DBPER5N3Cdn26gmfeD,253256.29,0.03
3XTxU8woQyAL86NLtE5xF7sLKyFGBVrdF22MdLnoecsP,6ZzMDMrjp1TdtVvdmpavFY1hhEctanz73zcsam7gxaBE,252291.57,0.03
5akACbbscWq52MRRHH6wRuWjiHLn7a2ALmzefYcyDD1W,BdjraWuiJXcvzfps4fpyfVF5rUypdm4Yjh16nQ2PzLMM,250497.54,0.03
26Hsg5ba6bdWhyknNdxm6mQiU1KceW1b2G6zc3Sc9yLt,E9piu4dTRck5rV1EMTM6mGnbkSmwnBHyC9LU52mrAE8e,248977.51,0.02
TWnG47LGDvSYb68YRhQGActRJXJKKD5h8XbTmBqafdx,BaW1k14UtpNro6u7g8wn6LCP6Y2sHC96LzyxwHKNk6ZV,248760.97,0.02
7vLpWjzMMzVBoCn4TwGf7BGCeFAq3k3AQZHCzbjv37rS,EV2FrU1XAtxyZ3z7fiShbbpJDZqZZWvvC8UTk4gyPoFR,248435.88,0.02
8P7uNiUE7VwdPncusMNrn9y9eB7fRheaQmFytfyVK2we,HWt6bZMDY1UkmsQfSsz4ZcEaKxjkrDKED32DYLZquoed,246609.98,0.02
AGHz2yS3YMgQNVSGYwS5AixLQkkni33cPkpZ35D9BN3g,8Tx5eMgyZFm6noXZoWJRHiySwGD1rDSVYtz6tmGXeBou,245088.46,0.02
HDMWn4SECebXP7YES47E558PfQmGLk8bFsj6sjm9KDZY,6NYhghu299vN1hNyJt4vRymNJFtKE9vBAtHqJXjD7iDn,242163.24,0.02
GuqejpevghpJ4LQMaz9NFzZD2132J2ifC1ukhuA1TAn1,9DJpYNbCy3VcGwbBvoEBkUcw3gzTMuVnyYVs6KDQWBHT,240149.11,0.02
88EhXdxjN6nPi9VWRnTACY81dARTsQAy3ujfpgAnB9Pa,DMV6JeMkHngCVG2eEG8YS5cprG9UqYQJ1DFU6SEwMAAX,239475.54,0.02
3fVSYWx4APtkB6ggiU635saDSLoc3C84PY4t3fEyV9Yg,EwjnTEKcH6xAjFX5BznftirWToFe3NQfvhBnVv4Cu1DP,239120.37,0.02
HUyZMX5E3eyUhuFZGLxJLVLT8W1Nia5at6Riiw3VgAif,DmC4amA1kMNXT8aSgFQSnha9HWVBUAgQHL8baEAJofFk,237967.89,0.02
7eo9iP6yaHJn3VHHQLgk5j4TRwriHT7a4wB8ytfVJHpR,C8VN54ppThQTQZEf8mHTYoKXjuESwhwqE9rE7uzHvNGh,237270.71,0.02
oUrfSF4oZiRbrQx5SyRVwdP7XaSjhyexNLMxBXPkxqc,Htpmxb6REbxA5f1fTeXoJUzmy3j3xg1mBHmNmGCJW416,236481.73,0.02
8wcGQMEvTnezs5Zm1UtoKjktBdxTFTYn2WwKN411tXxo,D56hvh4nChZwYc2TyUbfVypEyiaUdjnJbmp6zFGYsnYF,233611.15,0.02
metiNxMc8UjHvLpncB29w5fmfu4irPiu9ERgrVRDsUX,7aTrx5LvpS9Xdc3ZseMDhZeVnDCxzq8G3idiCvfVuiok,231858.19,0.02
G9HENvhgEGAXwivhQWMKZziruAjH8U6zXnBU2zAWunzG,49TUuiFp1B8nySyF6H34B1DVg9Hct23m5XrQy3aLT5AE,231361.93,0.02
7XMTzsopezirqW3y6bxQYNabi1ptYLd4VPuTxf8NsWDZ,6NpQhNso9RKrD9HAV94CKEfbLtsR1XvhPXw3WryV3Gqv,228690.29,0.02
D36uhFoeKschqg3u622J3FAfDSqRa58eWAX8paBdMbLV,CNLwWnp9zo4Sszk6yLm9zB9A9Qz9rVDfMd9ZhHKdMbUK,225647.48,0.02
Hmyk1fc6Ydc1i9gZes8k8fDqEfEYJ2Wd2Jr5pJZniUYV,EdNHFVhNwAKe94KpohrAV4kmmPpRmetyf9KUcfdesavU,225266.21,0.02
7eRLi51yXxVX7CprQaX2Ftxf8bhAxAqNLD9epkFLPQAj,Hn71vB9idtnB9qLhYVLKn7uhDoZamiASLo8Mif7R397y,224758.75,0.02
8yThHPKiQU8rg6GREfueoKx1PK4gKCqNw19a4fD7LSBo,9Qpo35CuFDBojDYp9AdPuiAUuHwF2igeXz3ZvcHwSJRi,222861.61,0.02
HtF9jRrRA39UdDNNaocRQm23VF5tFmX8Xc6A9QnozWWG,EJhj2TzQAviyiaNxxmg351UZ6ZAWrmv4EbKtDzA9cF7,221161.99,0.02
5UBg3DHkfG6pqbN44pqKhG4WMG5oHUVXaN1xKMy7Ct5i,2AY5mXekBbd2TxV8tnvJdVQgA2DVt7UZFstHm5fCD5BF,218022.18,0.02
CYxVq9uQzBw8pH4NLq9259jm7JxfjL11hhiFLboczdZ1,CPJ4oX4CRREifXXs9wLoATZVVpMrPcuexMG3V1arvB4j,217727.67,0.02
DPcrbUKgVEvzWo8eS8inY7qJc5jwHRNLRuwkFXKdo7hg,7j7uwq3s3V6H6BuDDQZ4d78fWzbC6oBP1oTAF3jTZFq8,216884.10,0.02
S7odjUJnYd6rdt7fTvVE3HVKDXdCTwtPMo5xPqY2Gdo,EPi6epg8hGqG753yaGqVDPuQKgu3cYT2iuGqqWWNf8Wa,215108.56,0.02
Gq9mE9fGeQAYPVH3fii2gnpyKe6B3BXpLGoHaj2bbXkw,BoJxJWS4khw9BmEDP1kqJBAy8i23aLSebDLx1CRayDo7,214673.15,0.02
3fR4SFLjuepyeW52jofzDgQyBGgq4zCyN3uXiRLdVv4k,FSLE422eM56v9kmoww6pe9NoTSrjecU2zNQAguJ363ho,212560.91,0.02
Ahhg84iJKZeyfFzmAbRrr2ooGGbgf7aCPvVVQnLc2gEw,3f2WrdAxTSv7jw1MssZNcXBq5VF7A63UPggqJmSH9x8C,211964.53,0.02
g1grGcoCvPPkiHT62E5raK7ssRZTt4VcheDwFmHZ3Gp,bgbXCHLR2X1RRKTg3f4LuNJg2hwQSXkoEBS8CxTeKHW,210283.94,0.02
7iacdWWRjvo1wf13dALqKxtDwmc2ojDZX7LLYaxkp3Qw,6ccATeyEZMD3xF7C89YBv4owzPTDGMkqQYNyGipVgetz,208523.03,0.02
EXXvUjgwv7DYXJi3BD4g18Rt1FBtca6BAV1ZtQqr2QJ9,2TgUcMJdNgKLuQMHtbao5Nv2yhwcx9qJaEEYsYVLnauK,203489.98,0.02
7MXAugijugJb37pcoBXYD2jHuSq1hhLhmXb7Uvz73BNm,6rgLNmMWTbD5EHmaFok9T8Y36BqRCXVdMoDH5AFyyreK,202624.06,0.02
AvaPpXF7asdpDsvERm8FQyJAJdTa4w5xtTbTa7DspEc4,5Cm6snYCQiczYjQ82Zn2qvA3iLYCc6jcRo8hWdppaunD,202378.44,0.02
EJgUTJBrwjiRNPqEDBhNjZ7qKfkyXGZz5z6pfGGVebtS,3M97spxedemk6dTEvU8w48vo9MLFeSzRKq9tHnazgPuh,201644.49,0.02
DdiTVCmzmDCCy6a7UtPb2yiAoHtU4Aoqd3GRcAYQrsDS,F9o4LJm2pf7CQCUvYVvNU3VNB8pzpDKFHpCNF4FMy4LP,199608.27,0.02
7iKGS1GwWBP4qCtvDMWnZL6384z3Kh4oYr5Bjd6GMwgk,DoDRoVn4f5XA2jbEy2Bv3uTt26RBQhjmcGbKC2pnDgtW,190001.24,0.02
GX3eKYE91JYNzsTM3y9NYBuWubAMjhCMD7Pd7mib7bV4,3E6h7g7mer3Mg7YUBV6kHG4C3cJvtCFEaBtwCEprJiEb,189700.67,0.02
FMR25keiQhXUtJd2uwH3Bmk2ZHZu3AsCpbDX5oqPYCYj,D42yYJUGDxFw9TXZWuWcEKiErhcgfeZoG8wZKx8pWPj7,185162.45,0.02
ATWzYooCxDnT4EvoPy4wP4Dk2rP7iMrJcYinXCQqM3pj,AiThgEUoBNeqwsnUGHkrHasrATMCdNfZv4tkva99h7sW,184678.98,0.02
GDEaCeFD5m5ThvianM4TVvQ5iJtVspXCK7sTpZioX8CY,9zfGdiYas7MAWm3BuYDjoia6WsvdmK1k6eE473uyRNsZ,182099.87,0.02
2X1ctrKRvTJhrTKmR4RNXuzA4ioHtBMaByVBkBMaUX7g,F2RjL9FUESYjSNdvMMHd5UB6YcgfzwX6bMWTReDX3mce,181047.33,0.02
uGfPjjLjpYjTXEmuBrg9ZAPwZmgwdbWX5aCkE1omxmF,EDrLRaJcGF1rTB7bvcFjatv2zCWGjxEC9fTzKceofhio,180295.48,0.02
67T4wKMsrSHqMKtQ2njGaJhPFKSprnPWmWkHEAH5Brou,44RAtZVErQ4spxm3QVBNzx8HfHNXnT4ZQLtZebz5SWHn,179004.84,0.02
FyqZuvcYvCLZ1QSpNXLoG2F3FzqqATAwMPRgxtNXyn7g,GfiVQ5BeXae45U6UCfCt3P35gmCeTNoQfGFr3CuursSK,178967.14,0.02
CdYm9W5EhtJUg3ecZkRx1fXBBmD2AnEfow8bzmcciqiN,Ax7jzgxcoigK9jHV6bdkShVyFLX3L8Jx3DUfXgzoozHK,178846.61,0.02
2jZqxLRnZDUf3ST1AfkJuu6BDY7PdMhb5cJ86dKW9Xem,F4jKxW69N2Y6tjQw9CgDjyn2ahdVVvEGUiCg2K9CbqaV,178712.05,0.02
CYrrmHxryY9ZG7UYmZ6etWLbLkUqxpDLVqdQGtxvxEqP,H4JSGzTRdyHuJiKm4Wx2NGnh7Z3yAAsAW1W9CVjZyitV,177538.65,0.02
DeaQ9G8S3JhwQnTYfwFGzB4LnnYM8tzvwppX4CgzXPhA,AuNAQ8FBmUFgpxCmj5UxKSFwQ3oqXxHzLBa6WTc16XbB,176210.76,0.02
ENK2cD2vG8Xt2ZCb5Z495QoxKJeHcUK5KXckasB9ejFq,EkZdaeWVFLjLiVHAo9ntXcEStkudRfeJ6oPCV4iXubJK,176085.54,0.02
Aa1nPHtTXVM61Rt1vTeKuq1e7E1c4Tavqvrobug5pavS,ENqwjwbbd8m8qg13HHVqwSEYXEoGH8x4rHcjRRdAc8oy,175208.22,0.02
C8ig6wenCtbj1R6NRP3E2qiTeJnb5fX112dZTpEQPt16,AggiJFq1BNnU1BHkr7FtTRqHmm3LV7iuBJYFmsd828La,175060.68,0.02
fBNMKvvQvocNL7ncmVfZEbCM7b69TpoFK6raSyPxcfu,FycodytmkX3XBvF3E583V9fbeyfp2iFJnFrv96zkRYkc,172947.70,0.02
AW26MgYE7NkasAstEEA9DnjxPvKqfVcupzNbooyKptkR,H1myfQYK26jJRyUWzogHiX43QoqDSfGmSdyR1Xt8NQkk,169188.48,0.02
BptreV2KC2DSyUn5n6aUzS3b4jDCAWFZEmue3akrTZLa,5fBAg5p92iCJrw5ixxdPxUN8tHPgKHT5Bt7fKm9WXxrS,169066.72,0.02
GQXQmsx78iDvvVbm3wiRxUDhgKaBCa3D1cMwLNZ8V3Ys,CseCj2idQKKxYDLx1MD5jJGxtJ2axbZrhP9YUByRFrZa,168903.52,0.02
GaLjfDE8Gqj5NsCWCnqxUY4s4jYYAn99r3yk8iRoqh8k,7VKRZnH36yGszE3wkGv6bhmzHRsfNNbk1y55xgKSGFaW,168625.40,0.02
AZy9WjD8WF6rN3hm4JqADvZsxxoyETTAA3FgYCb43r7G,Dc5iAfDKzi7rJC4HZ9eq6cY6wVNi5rUxnzU1LyNkyxtF,167180.45,0.02
3ZpvcfSovboBGKcm6QXo95d6FE39V73R97g1GZs5pK6p,9NomM9kN8Fg9HwSMsXtwNu6rp4Wt78uo4MYpGbaPk22W,166819.76,0.02
FNC9qqU8zZZ7W9Xj823cvQQ1K14DNsDTw2LgP5ihCqiW,HoGVYZvtHRMKhUPhbRPXY8wwoodN9QEQ54ufWjG4tGC,166390.57,0.02
J9P4vQkoYquyTnzpWQBNui42gPZshe4W2SUxzjvRF5Lj,36D3MoyP6xUa1E15hBdSs2iZYcjGChJTmxT65VGM6vkz,164508.06,0.02
HFZsmFUceiAWtYfwjPZBbeoAVb1b9hxzj26daJDeTAbx,HZzfzLTfgERiGe1M3w7PSYaRvpZjVnNKRCjB9ywunmwE,164003.05,0.02
Cm8zzSy4Q4zWferyArrDDLwy1BSPvHoWccsGXHdg1yud,HJ7qVb7DVp3q3VBf6V1XFucYgAL9DPCNBwL71H4Q4D6r,162883.01,0.02
9HURqv9WtbrN6bZnjbU5N3MD35U6virHRJaDV6BXjX6f,9sYTR27eoB1XYK77NWvKBefYtWPWUPV1NssuQT7dsYSp,161286.00,0.02
B9uDXPVz61DYTsGGeYCDUdCSDgYVRC7GZb4QZQuGy85P,7S1mCCBpw87657BMmVdcPLG2oc93Fu93BbJ9YjuziTFJ,160272.15,0.02
HMNEXaaMZEDUgMq62LGfVqVTA9TxyBZjSEtnLDAn91zU,GqnQKc8FCaR95SzQ5hXftVczQrzyN2ovbW8Zcgj6322h,160198.15,0.02
H1GpEgKzLHH3KuK8gHYWaMJ6qCK12VWZNQF6Sqnt2pkU,F1t1Wd1M6nk1syXAE5F74oLaTfMHVUZwLd1PTnW2nW9s,159591.05,0.02
HdfyGTBAKL9xBkGwoTe62mmdDvk1pLZ9Vxhx7pAAq213,ERo8Fa9pdnMXYmTvmjS7Ft6a3FBE2HXi9gHct6NYCPrA,159427.25,0.02
4cL6Bxspg4hMCM4Qq4qgPXAbz3yigiXXwpeiQwmkToZR,4JB7f2iHnbcSQf4xXoc1nhb4Mg5EirKP6Zbj71K3bo3q,159256.15,0.02
7cJd1UYSCuFqQ1DZHVZDM3qV3wusxtgy2kYvKZ2tmW23,DdMYq9CvwRsiMHy92SAqexCpjkeadmonDBEpWtxrk8Lb,159069.94,0.02
2rsHfDhGMncCJCaNptKjFrSt2rvQUcnmcjCWPCXTXHuP,G95p4jY8PHoJN5bh98tRroes2SvXRsMBsvHq7zhLgyNA,156553.41,0.02
4gQh7uvTCqYHJkwfs4GjWtFG1DSDiGxiENyXg3BxZetj,BAdssB4N414gz4SPNvH6gTZfnAB1pXpV1gy8othBcL6,155691.75,0.02
b7V3FJLdo9X76czWnre4QnCJN53EWT6SodqxZ2YEse8,3QMQpoSqPAPgK9twLw9fgCU9szYNXPLzvEp7ieXvo7vZ,155622.04,0.02
5aJby4xJmyB3eTpuJ7VzDBt9uCwDpX8GsSGmwmc9PNyY,3D8kofoMLdPuc885n7ta5DV4JVNL6xBZHFXgcXn9Jva9,155417.19,0.02
72fGtMYPWEs5GwwZijRvCndcmkK7MP9GTdUWCXWM3uXv,D9rE9VLBfXEtGjUJg3wmErDjbnw2zrE2LCiAeCW6F1J2,155366.89,0.02
BefkcYR7RDZMwSmg5yUY36WtXsrgB6vndqgRQdBoDhP8,7SsYJwci6s7jCqf91VzEVZdZGi5QXpnFjyL4kRxajN8j,154671.96,0.02
EZcQCaiBV5PBJDZ72UDtAubNXmiwLM7SnZFF1UkKnRMK,AyUpYrdBz1pbybEcBviDtjBe6RUbPJ1ot4XxZgWYMPRL,154246.30,0.02
E2mhLRAvtSFiKKxKu2ARyWebH64FpUPpcQLZsCa5ezY3,CJQZjKsN4en47Hj757mx6DtKhJRoQudzNYbpbHJyFinJ,153232.87,0.02
GuGivLfNHgqHoMmcu77PxrRhLVLtj8RX5Q48PncbskNp,4qoZYRPtqxZE2VimxnZdEv5dyyjHctvR6ptZYXM1akk3,152197.17,0.02
2Ef8b9kdatxX9p8gH3tW6msw7bPBEmyuBTTPCZvqzc2x,FnXBb3YmvuNiYue6oNJCBY3ozcYLa9i4SxcywVSV9VQ6,151574.29,0.02
Eyey3kg3ic3kf9hxHv2ALi5cvWavQFqLHaJ7TN4omVHc,BsJ4L6LEtuxKwt6e8EbxMyXrDTqK3aFYYHuom4nCxSZn,151545.56,0.02
3Jk5nGtLtavQeMK3My4NKtQLV179kE2XUzhYDXj75Xh9,6bHsXVtARqjWVR78uuFRJPpo7stpNzW7zr3P4ubY3BvV,150456.37,0.02
8v8FVWC24ihrCmDKGXX6Ps8QYfgW5FMfyWtdycTYAZKm,FeTx2Gx5trHfw28WemqZ2dRkWkxMHd9jkNBxTVzkJZfu,150441.66,0.02
BYEaWCrnNfxSSr4F9AZm4JkvQngKoLxe4fZuBdjHhGm,23WJkCMDpTMHGRf8Ds8G4paousrWENJhPqUv2w8btg1L,150186.22,0.02
DoqhCe7wwC5aRGAWUStTiK4GnBxC98gnXH3DxvjaVLbY,5ZrWy489QAbqECdZWAhAjzH11TD8E9YqjevC9mFxLhH6,150086.64,0.02
Em1aZ9wq5opk1GmYWDf414SSaKQ9CE2pqQpKysPD349o,Bza9m2PbMVkqxASajd7SExJyzBECAR41sK544fXaqzNK,149336.64,0.01
8D8eeCjRScRJAB2cPcV71DfzjERUVkipQ1MgJULEywVA,8ySKSA3H4npZk2wve4R444Qa9ezUjWAf9EUBXTujj2fD,148770.81,0.01
8QaPWFXLpuUYNtgaHCQqfEqwu6Sr8LLEXkAXfYBFAgxG,EtMphx1ZMaduoYxmLCUgS14mz3sLa3gYjkhQgA6XRCf3,147952.21,0.01
DGEGmiAvNMTepR39SBA9ikmizPM3338JundoPPEMM9PS,EWXQL5xNb1qZEGYW6GfUBioATuxiuwot1vMJupXhzgq8,147844.28,0.01
6EZ7V8QUmfwipWjKgFgWhXVrbqALyLEpkg2PbS8LVwdE,DmF6XVb9gwieL3xxRGNbWFpF2qkGLtyxYMArkx7fSjmg,147798.66,0.01
7SvNFPJspF6k8BKXFuBsfidTsJAb8veQDkAHu6nKferc,879c3jEfzbKxdJ1QfFe5H89E5EPMg8FeWVATtoumkM1d,146470.95,0.01
8geZ12JZHXYa4wPTbxbcshXPciKwPny7eVxsC1afmumz,Hoj1un1GVNB97AMXNbjGfJH8cH3Q8aS7UayfQrW9VdpN,146415.59,0.01
6cqSE1gmNhcVpkDJd7swwcuj1sEU9oniGMaN6KDiFjkg,BvQK9sRBXSMHYr1v8srwnvpt5iKJdQ5Zpe4uPkBS1CVj,146346.29,0.01
