Account,Token Account,Quantity,Percentage
6NApPkEWXBnBGTxvLrbmxVRXyxBoJ3TVEqP2SVxhU5G8,8M3JaLBUsgUAS4bgeQPLjThDnsFAyBdWLqFq9atyq8CH,1584550.17,0.16
HXSAEgsXXZ7vaiSRvCiEE3T4nZDfEcJw19tSPbzuGEri,Fon5mH5TFV2U2tSf8unJUSeuiggubPFpUVTA8Su8fW5d,1562581.79,0.16
694X5Cuvx6xs4y2aDBu5U1RkZS4RTbcUCZ8qLbH7bVPc,21vVJttTPLxj4Y9QDdoVGFFR3BMoVYwNU2JwYmGZEpEH,1556540.91,0.16
9ufRZvWx2FynidF3XKRHShB1owe4CRJYiqiymSWTryui,74Fe3yJyS3vJHEnzr8D4UDR7GJ4XqzJpCzETyDUuamf9,1556050.46,0.16
2ssNnQ777XH4JZktYq6dh6bcMz5xdwP89pzTLPpEPkzK,F16p8m6Wx9tohJVZk22WqT7qF8icLgYsJqaxEdgy7EXM,1554270.47,0.16
46tYh8v3ZKgyhr944aD9WzQTg8Ff3EEBi4AFVBYoKq2w,HPFR5dKTvMp4NpW1prbCbBDviHzebTqyiZrEk879YzTo,1535722.43,0.15
7KbaG68p3oeizt5Zdgyewhk2EKk7HD7TUCZgPTHio7SC,6Jqr8KF5jUg6oHc8CgmXoRHVoeCXoRyVNVZvZiU7VuNZ,1521068.86,0.15
3xqUaVuAWsppb8yaSPJ2hvdvfjteMq2EbdCc3CLguaTE,ACL34i6PbrKv1aVjAeGHCEqmGPgMgFTGEXD7EZnHx95q,1515144.79,0.15
4dKn5zpid9CyTnrJpcFM9uZ8usCdDe3Xm58bnXp2Pps6,67qVgnPgBVTqquEy3Pc9aE5iNYLGcYzbRs1zZhiRU4GN,1500000.00,0.15
4tdgKXg5MEDMsAg2d8HDLb8eXJ7n5cnXkHxhK4ByrLEH,GCYopjyn82hRHSGHo2bGxd5A7CR2mgCfg92SxVYKaLc1,1500000.00,0.15
ECTi89NtaZDz1gpgdwBE9VDH4S29gyb77CyjHLVqm2m6,955kY2DDhmRb5DMS5YdpSd69s84P4dwt6S4E3XU8mFSc,1496166.68,0.15
7TALaGvz5ThNRh6QyCsTrjoR6bzwUEKENxGSoXV26kEQ,7kgmVk3bq5Wjo9byjy7nx5yJLdh72eKkNYnB6SZNbnqx,1472399.45,0.15
6vdXD7uu4zBXMjWecqMPWGsy5H7dSQXSYJS4gNqGbvTt,D6ohJeJi6kenkEX1zRPP7FoAYCCVMmaATdk8uHz49cq7,1458276.87,0.15
J6DkAiY2SjCCff4FY9fV1csAcxfppGfPzBQkkAs5zsnv,2jUjBeVcnFaGy215Q9inZQRcoJGgyprXmzFMnc5BiEFH,1453635.32,0.15
B2qNqmVZDnLNvynQCstJW5qiukGyMdsUW871vcASuNLC,5L7QfrfS4xLY53ivutixioaPZKNVcSYpKjYstYJaxJua,1423644.36,0.14
EjwYJMj7wyP9w29WttYBSfh4dfFSuCFiSpAmjhiU72yp,6cZ6AMRNFcLkSjBEHxmDYgrc6N9EuCNWUARNiBP484FL,1423242.86,0.14
4kvJfpcfS5r4CeYFVY12zwo7wNkzbEz12N12uXLDao4Y,A9Bc84nXo2ZdkjdeiKra32CKjuV6mv8kSvsz6cSF3EjQ,1402383.14,0.14
9xn3JjPreFAaAEBZL3VVvcou33jrfRWhsuiNbD4sJcEe,4zUDYfxeT25hVWisL52RsCp49FR3tESxaXVqCPoW8mrb,1397774.98,0.14
3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW,Ax8Sk3uU4ji8X34yUP56EbEQzRMs6Rqx4LMATpT9ebUG,1380995.09,0.14
FgAmxdKmCyPNZCw4CQGDf6pqLqBYPz1k5Zv9mkesPbKG,Gb7fxhTqxtXcAWjDvadD7YvmiorP9nnvQSJJBA9cBmTw,1377947.37,0.14
Cp5R7VRwnYrYgda4GpchkRETwP8poBAGhvUH3SeNtmNE,GAs7bzKzhNjdbP6GRkM3dMUFj2h5wFEZbVMeTtXGSq2M,1376233.53,0.14
5pRpKmNNskgSzeJ6S7Pr6KEHuLpBbQAgjKH74pMn1q62,6h9DKZCDVAKXpczuuCmb2LWtTBzmztS62GdyhorcWFYM,1367016.36,0.14
DMt79RY4jE2ZBYWmqZZ41hZEQ3iRg7oFXfYXNxR7brwa,BYmSmF84rAtoSsB6sMfu7ncHc4hypD2W2LemBEqPGHUA,1354791.61,0.14
op3UKduhEJfEu9rjBqzR7jKZMWKD67BpnVXevy74j49,7hJee5nvqWyiJ1rCuY8sKpUHVuWJv4SsBLVAAJuWXvt5,1350701.24,0.14
3B96obVQMaJKdrPhvadgg7mYQaiHYjF6e28o4K6pNmyW,7v4gEMGocTfj8i4nKGqbpPNT62wNcTywMf9i2Ttf9hfc,1336932.09,0.13
3q5EtM9NsiNHnzq5pXBJYwNMhYtW9rN4aEeXGDC3M4jS,Au2tjL9EPBchMS3JsG2DrrCNB2Typ4JLJ5GsHtRgzVXa,1335495.02,0.13
3nptjNHuusLfyduYekcXS3143FTmPsWhqFidGBZYbUpf,BqSAwsZTQsZAjJyrRaN3aKGb1R3ez5WVESKPC2pr8uUu,1330310.48,0.13
J7QDiXHKhkWG1LS7hUTAfny5k8NQ4sg6MEx7vMHXdewU,5fgX7iyAsGCpmg8SXJDQ1xTq9TQYUkbnDsuTRCsJen5a,1322992.94,0.13
