Account,Token Account,Quantity,Percentage
4yLowyBgCZuTb2JmK8vpHixHyJjzHfAiR7zvNoNkJg2M,G62hJhYSdPqdyvKmcjp6u4RQGkFcq8DH58TPkPoDXYge,29121.31,0.05
86zk9dGz9qp4hkr7bnPL6nnDvM6zbMHiUgwtfWhiXFdY,F9k7gSNPCwo2ej8AD7fneDeQTXNts11rjd8weRwwqy6T,29069.95,0.05
3t5cRcX1Xgyyzr7c2p6HZqp1fKygSwDJgmVdsoq3hMYE,6U4MJUzduuVMK6YPJkDsF27cW6PVrU4cZ5UAeQUeyTfq,28953.61,0.05
7PPz4VSoUeb8M1bUfswaEPfyezNyUxJkFZD7K6zmYR6H,DnmYozdiBvnCVMnsEjaK9dDFgC5G1CQ6EJWdRhaeGawY,28892.88,0.05
Bo1n5eQjvd9erNPyDNdM2v6KugmByK11tWUmAos6QiF9,CFzBLxZZ2qH4dAmbXAFVDndGijyzsyi1EH4MLWXcoL2e,28445.82,0.04
8MPzHgN1d41JsmDdmiC5wdbXawprYvEVMWSE4tssq2uD,EBuwcFMQsRjzNZigctGxWrzeAyKXjpdQAxMuhKRYkK9S,27772.18,0.04
HdZUS23QCUvuzFsLo1qgnDcRL49pibPPwppbFMZS5kxF,J18bxuNjv2c5RhLKbVrEF6ScN7VDj1Q8qRxaM9fdrNnw,27427.45,0.04
871JuHDrDm72VKDezqMMEBgG239G8yEXieF7HTVSWRP7,Df5HusHNQqAvbt7XZFJDKeEAgJVHMWKwyWUrUKjP4b3g,27407.54,0.04
8vrPi9RxTYFPHM4uQBeC3CfM6WAXxhdzHanKnhmiFUtC,3hGHY2TM34F3wYufzWotp7SUmvvQqSepmY1Pw9odasQ1,27137.97,0.04
476BL9DBMeGH6wDr5TC4bk58kgHwxGN2kqomy5myxebC,6Vrd1xTHgTJge6ciAXzNNLVXfZbNRETRLFvbBffiVDZ5,27110.30,0.04
A6pys7SKEFKpd6s7fQ24Pm5CS4GJck9ikeFwTVYk1b6J,6BHKVJ1STzen8fBgqyNwecCLaR36C151r7jzgLJZGW1Y,27089.14,0.04
HWca7bLgPqYxRPnChZ5zvt4wQtwsqJRL8DZnwALR9jnD,AX3nm4zwEUbzojG49r5Wvf44TMDvd7xsJeFBXRtcFY1K,26891.87,0.04
8iCTpyKrUtHXecRWzQ98AcrFy6228yRwYFAaykYJ7Bdw,GSRvtidDJR1N5KFgNhfxmfzWKDaLYFZN3WtCxSegnoHE,26830.20,0.04
44BQeqsQuJViXoK2CXJzzQUFNSgRShyhvevoAcDAxyT4,3td5mgxqQZcNKvXi4S5a68Dk5UDHCBgigGVVF3t8krxY,26569.46,0.04
8p3n9ZqX35sDyAhAvvkn3nji7aBycWHrGyCCgRXXwvE9,Cn9hQcKuVJb69jKuA7EPahTfF6SKFsDtdjTewSi8SXDK,26528.72,0.04
EXHvBcVXoVaeCFT6S5vLbaoUcQBVGQsBoHJQYY5SaHkj,7tvaEB8Z1izFtdCBMucnAtJ6ppHsSGY2XeaPBbAnmoGo,26487.21,0.04
DtawykiQQkHGfgBqM7ETeuSVUSAV3TkyRrqiUyR1xdC3,B3afgJouVAGrLTJr3LtL9ZPZxvHpAawb5ZcNZCmoXDU7,26483.76,0.04
DEEfDaRWS9xhDPruDAA2ms2T1qEct1WLTnvXGsrxSQB8,95P355YjMNv31KmT3yXarkgCVXye4UUUuLdKe7qG8HNk,26374.94,0.04
9kbLgWkwbEpJ9nhS8vKR6EzU1MkekwUiZxddh8CMPEDC,CUY7WLJhJYJeJeahZygDDbkwvBweSUFtaN19sdTJ4W1e,26339.25,0.04
5MU1PCzk3bpfJhJ7fNRCJFzQ7vvvMnLuVM9ZysfnJvBT,CP4mvdM1y5Xj81tbtWGM9mAEGyHjiq4XEjRMF2w3Q6uN,26141.32,0.04
7rc2mGJaDZBbjSbdEgR9pSLFnJV2YkU9maRqedyaWLBV,9JvN5t3u9wczLkN6s2TEkuWE26teYYjcP9KoAcdiBD8i,25920.08,0.04
9EFezPdJbRHwYdyAi5nv8rBbeDqRDp3VUgQNbgbhQczG,8ifiCFbsQY8cSKxTvjRW2e2QrbStmh7bF7JVLA2JTEcy,25836.06,0.04
AxKMR6Tbm23uMgne1z4CowHkkzHzexAQ5x4smbZGDkeV,Foz5y56E7Q4ynjBTnYJJmD3KUE9JnaFUWxCkWn2XD4zi,25517.47,0.04
8X9Ffxp5Uq42EsqJGr1Ce6iYP1QsjtEGMdtSNydpBhRJ,FWJDRzBENGJvEpxcS7rk1q8AP2rtNhRszp8MnVztfyZ1,25454.52,0.04
2eRSaGRbpb3WZrJ67ymBbASYudu3qQ6RpcWANnvYMYaY,GUYz7K2Y9frbnCfXUJNct4vME8zjKEpWcBSKthKU9iyx,25205.80,0.04
21resgbGXiYHqsMcBjwfazmNyg9kyqRfdNRS2ztoRBaK,BcDjaNsDKkBWcy2AYb8YZJkig1DRwcE9xwgAsKAhqPp6,25201.15,0.04
AfCixEZgsGJfMmW2BS3Gg3LikJrzwTETkga8vXT7bveJ,H7KWpJYVkHE8mKJEwvAjfPU9mTNitizD24uifRvkqXxJ,24770.53,0.04
72PF1KssiBNXnCgPvK76GeWVtv3aMqi48bU98vn31881,ALagAraZnjn8eMqZZR4kCVxfRAra5EHguW51mCexk3eT,24760.16,0.04
Gtac2v9Qgf8Q5t1pJ2XyHWq76d5S4nnx6n83x5WkwmYJ,ksipoJKbhtYLDpzPibeYsLBj7nWMnLkyjFqNww2BJjK,24756.90,0.04
5MA53bHgED5wbfk2fVWbNMM8mgijCcwoztz5KxCUSKH7,2Qri9ZXipsqSMm1PeZ7tTypJwDzuc9y9XmRMeMdF94J4,24388.51,0.04
BPRFHmHtbEphi4FvPtSyVstxeNoCQwRzWC7vWTXvB11W,Cmmc3E2qGdQ5cJrMpYJH46N2rHqEbkbUBePKS8nets8z,24329.93,0.04
HiGAumUVwTr85J6NUkHzzDp9k97Lkx2rdzh7r1FVNg7e,2jsqDuCHXXvL8GkZqdsXvhEEWqjaHdd8R7VTA1s9EWTC,24203.98,0.04
3sFc9m8hJJXJ9EdBk7CwP9e379z36hpGaXmkJHaETZ2d,4sa9562UP22egrUMJ1EAfZn7XdjL6ZzycrKpFqnAUhS9,24190.00,0.04
BCK4YaGfYbTjbkGugVXG1RY5g94KY1xRcoikmV6Bpb5u,eKZxkwo4mT2LzpoUPAS7jDurMDrwC8oGp2eedCFh2fg,24072.28,0.04
BbPXW3g6cMeAXM7t6f7MpHJxkiZT87KnHaXbqDBgJdjg,8Jus3ZrtbjirKgxaePeQ85di4ptGhRrQZXgQoFhi9Tfp,24069.44,0.04
3N4kufingQd8QWpmwjVbW1QU4xrUbKvtvZXGdZVben5z,85hj7YGaVa2MDrSFbUwavdCxa4bQ8wu7x1UcsnP8izaH,24016.40,0.04
EjdD9HNXsrhZB8ZHRY12S1KxHGnoDgzNjh789N5gxrNE,EQBmvZqKFgTtnxnQwqESUDnUPP5LSmgUXMmakLwKsjR4,23866.11,0.04
HMzGVvJSqBGjsn4FhbB1ChtbDi84mH8bdK7J5sDoVdm5,5wWECrPnAP1f24iDPAKPWop5MHJbHeS5HUMcsXpcDKXY,23413.93,0.04
FkMt9gCd2SQiF8E3cP9Sg31xAh7N4ynDixJmaRMav5Y2,H926H1oRJoidGL9RntYSNQ3hYbpA33CSA1qHx48b3VY2,23227.32,0.04
HS1V1YMY2qBtkkk98vb9FoMLt7sTKe6A6GjZKQqDBDuZ,8VTBaQeMUh81UvgBieRTQf8njThK68f3MrQ8263dwM5h,23205.82,0.04
AgpAnMa1ZWud6ttJQjjDteo9AA1KfnBpY5gUwWy9x6wp,FfMbwgaoigNvscAS6HExx1eSZsju9Pk3W6HTWVeq94Bw,23062.17,0.04
FNPtSBmrnyCcLeDJuKgBzEUMBfjVeA9vTCLK4FPtR5eS,C24G8M4gPjMoS2pP3ghaWJX5DUNX4VzSoodqTt3y4V38,22987.24,0.04
qoDEEcNPCFyP26kAVp5rBQb2ZioJGa3SB9Tw7pcpHqU,C17zYPVx8qhqDYzQCAzBfLhLscTxYcNpd3W5YyCaC8gF,22971.19,0.04
3T1XdVarULQXJSuwtViJv2tEkbZZ1P1tEuju3dftq8uW,FH8o51bbJCVyaPcFVU5JVAhQm5W4z55dGPFwPDPtzmtv,22825.32,0.04
3JgLyq7WPw8MsSCf9iQfMnyGRHugC8xjdkydRXXmPxHt,BAP41RtUNsLbzQZ1THkoRsEsnrL8eKhY3VtbEMAytVaH,22679.29,0.04
38bJKaBRYjFp8cifUpetcJQgYzzp94UqXfzTSrYwXkq3,5JYD9xr5VJxZZHhZ8G4JBABzx2vQwNzWpA4TTNazdzKU,22522.64,0.04
CmBcjC71n6qEWBupwxUEZaHxXeZ47sz3Jbko1mANxv1A,CbVqKPCdCLmbEY6xJXSZr4S2QymUADsyFk4PqyqPdyLf,22468.14,0.04
8f2MEvaH5cTtFYAxGWfpJKNcJicJvFwke4f73FE7rebD,GMfv2DhWHiJFH4xPg14jreWz54FapySaPiKbs1cMPaPr,22380.23,0.03
7WhUtF9KQGCQpUVD3S1cabCEd8m7vM3NT9KrREMiTNFe,AGTN9irEieuHorDgHDTYR5Jqx2WMW5mmt9mZL2hGo3Ne,22338.52,0.03
HfFwacPKrqJsXdJ3fvBtx9PBadbGm4ZhwnzC7QedBrzd,81r7y5QW7sah6v8zQQkCGLwYwSvLPnmG9jCAAEg3F8Yx,21886.63,0.03
Gu3BUxoKckQCPwy8AizgU3DFHErXtYHMFQ2s7cPecZfP,FHMZF8e65LZKJkhFNjZyjXDbjj72kzHnpQVm52iCmp2w,21712.16,0.03
F3KwB7zfFHAv5RVotH7KGBXwTNfAjS8rhX89JZKXLKi8,67sgSqmjcR5YrZSMDN6JmV38UuzY9TvnzA8d4oxFxGTM,21587.54,0.03
FWF7jvdjUr6cCa9as118w9ShEpH7eUqZeM6p3G37sKAM,CZXkCzx1zhbLWKcC8cbhjdmD4ST1GijqCMbsBg645ADF,21460.94,0.03
DkEEVGKdcGRMtxXG7fB4fW67t8JCPPJUQ4yJXujcHUiP,2qrSFFGTP4pEatRqHnYTC6CqCapvEWRMeEBb9dzCRvGA,21455.45,0.03
nWXwWoNYD8jpgEaUhosibdanfW4hEcNcXdHiEmL3pqB,FYcQ5rYEH4YETwyZoKyM4rfDQ4WzuPijFL6F4iYfe3iP,21447.77,0.03
2q7qmZV7DfMpVCNuVnm6QWJbpzUwRFFTWRe1u8tuzJoT,3kBqeP6fKaAbGKGK5jT6EsGg5WU1oEcCXAveG7eh7U27,21333.58,0.03
AViwQypNgknuvSzrUVsNmrdnJbmDunQAkWnPkP9febSt,EZoZo1mAovULW9T7iRDzP6WT9RZz4HS15R2ekrnccAoM,21115.71,0.03
DBtDswQxfdXFZNbJ8XepoSwaFLJ4zMFB2vckstvPdG3e,5wcvocRcHX7w5Mfx5mNhM3RAg9dn2pQXV2aXgtRZEeJ2,21064.26,0.03
4W4AATPj1WXLR7BuyocapSgMySkx2ALyUCGnAvbBshXA,6bzFBy2tWNBhn4CKUmpUYzsx9Ju6YcwNCXdw9wd2WiPQ,20973.02,0.03
FPrWHsHS2SVqSpCZrsdqfiND2un8d4rQN1tNQJ8febNs,HxTwfRA5vYmJFGWcqc76wSD8EuvtbrAQzhQfXEAeDDqc,20932.93,0.03
7k3g2c2dRoEuF88cYTXW5X1Ugh6dW1LFyZTjqxeiBvoy,31fRmYYLAu8qVSpbGtSHnWZDT4mBH8eLmrnmpg7NgtHf,20930.66,0.03
GEKZU6Geaw2X4obPaqbGF3S5CirDAB6bUDkWp5Kv3EkM,2VMWmH48nac8dN8NRLfpb4f9v4KdH8b3W6K8LFYZ2w2W,20895.73,0.03
89EteZ21YTLu3wr7LoewRT5t6hiitzLtN8VBAL2di1so,EPMBfwkgMCMED62hoddiYAUUgdv8kPGMUgZoj9MFauBZ,20870.83,0.03
CLZ1hTSDt8ebTD8FskeeoUu1FhXNs7ksjRqU7fy1jAbS,AVN3D3UTaRWyPhhDfUYEVZ9PUwBCQqpsjnZbHEb1ieSU,20816.78,0.03
DownUCpRQ1RHP5md4F1oyNh8YrcohLyBc8diL15nsVZG,Hk7M5CDDLHWG5Epe3zLuQxvoX6utTBvyejt88xTLP6t2,20795.08,0.03
Esu7mh7Tu7Jf5Z5BeGJqmrtydxhafCkN5rPbedT1froD,JBnP1uC1tpoKqpqA25d5wGBvaSQ8mJ29Ua8yTxAqb1Bt,20760.93,0.03
DL7Rgqa9zaZVdSRNFnig4WYxHQQ2WWXDm4BfNmtdYWDJ,2bxySLWChFUxSbYWptjR7fkGGJiZqXWrRE6agmC2ZHCk,20615.15,0.03
H3rGFNpZJyiHJdHUahsz6Cy47bcvfuLnDegx2MgrGJTn,EeiPviJqAKZsjnUzZtGXwBsMmkxVRqgaye2ShUtX8zLR,20543.69,0.03
NbnzBXqDhyb5vmfHn8yZqs6WmJ8EvJQjrhqkDKcUwcS,F5xtwToTq6K2bq9stef2G2ffYbo7MhEiZJBE68vupywq,20536.90,0.03
7kxoYo4eRurMqhJDeGSD9eC96Z5xfvkAtZjye3jdMUcj,DQBWogHjp7MmnTvRAskQiungGB9ZjjvJqPVN2mPW25wT,20512.18,0.03
6MUEEYh5qzFpTQ8kYgG6Zq239pdH6N3TpaRFoAH3GSgB,EDhr8BRnDrtspmKM738aDrTjcq1knXXkbjUrZehr1ptk,20465.58,0.03
DBFjJeUa5nqqttU6JT2Z2Rpxyj1giMJdXX7RbaCn2YYm,Bv3RuCfcJzqt7mvfGYaQBRUGnruqoQDgxpdpm2TyTR1N,20429.63,0.03
2pXqg2po8zNATbrspe7L1aLhMfEGEenDEPCNRpZ74fKK,DQQhSZqEYsgY9Ct7PcbrSdxc7Bgdp97wHzyHiCeFnrE4,20296.18,0.03
94CZzNQbC4BRqrkMyzYMrDjoX6v8c541Sw7ALKQYkY6X,2vtjQQbbfo3WattpKK7CXPUgg1aB9w2EPCVYLfbGVwFQ,20201.47,0.03
4QymWEWCjcASv86epdWRKRaxuRFwpndHmezMozQefDzd,8vJE1gvMeEGDG3ZVFwvumTRKx19S2KMYLBghERLvVewg,20074.38,0.03
8NytTkivx59BtdX5RSvifzS5DUcvksJKArWZiyVUn36B,EVtSMF1pD7BKrwbqAE4jivgQVggsGAFAwLXwh8kxW44C,20065.28,0.03
DgwYg5oZGv3jtLmPoVSHNZSyWwztFGoLZ1UyYtLcD9xX,236JcqNcu9kXU65yTsj1h7u7pQyjRJqujrXtUP9hZauC,20044.34,0.03
FsKnyu6eena3Tz9MmB9eFR474ae4jfxQYqm6247HP9u2,ECEUaJ8HDmLKTfydcZVU168U13XjGdtsmkHbfWhHxD7r,20038.59,0.03
5CHMoP2TMAiTeU43eegiS2QVeDqAJPG9KU7QASn1eBu1,75kabkFYRGLPywa7eqZLkKw7wZwE3Jd4gtYvcXz3z5Ji,20000.00,0.03
EpWgof3eH5LTh4eLWdAmpnqPRNcnAJzeGzPCwAW6sAws,J4JawHUvvb2LySpP4bWfxeiqRpNxz3U6kfeL1x9q2v7c,20000.00,0.03
BkpKxYaBBoiJSDucwZroZqyh5S6426mVJG2Egf77mb2s,2KYZJ7vELsb2jUUTLe3jnueehHHycrPFyuwFdBzxgsH8,19568.54,0.03
GokYVa1qPCR1aLCLYU9QawgnMPwB5nb4VhFY7nu9pWrh,EaELzAetF4g6PhVaj2u3ZQuadmEkgdH1uDMCbrU9ZccV,19563.76,0.03
BXnPzMNGuPcw1t7tAfpaUyzYJbCj3uLd1CrcG9vYxqt2,Eh1iB87NBgK8Z6q8M2QWDoyBC2F2eWmNom9Fq4988DiT,19207.82,0.03
4ZPwczgJgQfyeEhStA3pVDvbVeHkpmLTkYGDZ3SHvFzP,9JUn7qow7LWhURsYRx9csWRbPkh6RiteaZNPpb69J9Qf,19000.00,0.03
6g3ErVePoX35Ek95izepS8VjPWCqGUUJeSpFq2JJTBZ8,Gh8sqqNew7UQQT92SVZ6bZNnWmQamNSFETqADczU7And,18967.39,0.03
HJY3C7NsFW2Gyfpa7orUUxqcccx8bYZBB9Jg7XmpEHj5,CyFyQRij1wERT2DZLKrx7T1JUSDPnBk7d3wLHLa8VL5G,18957.54,0.03
8LYwdwp8uPHRni7AqrZJKZZLZKKhnKDvASpvMFWtFCMM,DFkN5yNbBt23GxVX5HDhvvbYAurwndwSTnQDZ9qqGJrV,18887.49,0.03
EzWGq5KQyqbnwM4LAr5LnspF1SCisPKmMrxRFLzwQyJD,DGm9mBuKR1k77V3gy7qTpg6uFyLsavSsYuD61bLfDH7r,18877.55,0.03
2dvN8FPbDbfwuQzpiy2y5zoz3Uu11WWMMP3jLBrZrPDr,3G4uHbES5AtWNJ2VKcwVJdKqPfmWaS8touEd7zr6HBAs,18731.29,0.03
4nRoPf4fAN12ZpTWSeifN3vcS8c8dX6F7Z7nkdBwBFvt,3DRN4jC1ro3X8ENnWfyaSvjCe4CdmviLhHEHwvKzcAa2,18731.29,0.03
4Zbmaa91hW2M5RBUdaVhnckPMWdLwYdaTAESnqWZ79xz,8srJpptdRag1FcPa7vRa9r7jgDVxMtiL4tUkm5QV2YoY,18654.94,0.03
4e3Zvv1fqghuFBh6bhwLHR4kdmWjUGQXJekqfaT1sxER,9Xw6i8vXhgxU5xX9pnjLzgQXNPY9YfL4F7FLebyjnuZi,18647.11,0.03
JDXUVAqYpUHwj8nAKG7KvsCxVVMRJmeq9Q9wTwiH664S,4ZugPzh4RoJrFAyX5dnxDxNfzx72KUK5j3VT88mD2Ld8,18623.20,0.03
FUeQRSmZgpQ9d8QPE2AnP4tyoFcVnhrePrvAUNBBiQmV,2w6SPXZj8KQcZTDv5XYDLefA6G6MqeNJvwrkEL2PQm8W,18516.34,0.03
Hpb5ptQAAJf7gvKtHN6McpjwhHV7qRaT3Y3bTs8QDcuA,63AWDejSQGjtZrgsimEH2NDXUFKcB7AMNbDdTQr7bp5a,18486.66,0.03
7pAt3kXXm4hXRvui62zvzyT57kfQRkAE5ikUKQGKaB8U,PzSkD42fvz2QGbmGgnygJJMa71bg6ro69emQp9r3i2u,18402.92,0.03
FrVGkBPhRPzeDgkA7R6JEoDiP7m4LNTyjh4bWcTXmiPu,3g96ZsADVKmBbVYBXvLWDmqwhp6zCiMozc9fnBwYVdhK,18343.52,0.03
5YJ92RgxPxU5Vw3EdiGyPcaanPacdr3Fd6NZu2BwMKpi,7CSEMsBf5vTytmZqx5t4WCw22QczxjwibTgxnPBbPdRS,18227.60,0.03
BugRcgUcahmFkL8FeH9wgfqZcYZoRnC4BtJdKYnPPTp6,6tmGwhXxsFERv6szBA9wu6vziGbJzViDE5TT1XEKtAwP,18210.17,0.03
GHDEW2H44D1FKmjkgn6eN7DqRR7wLHV7NE9fQ8cc3goN,4DjLJmsUtyac8dwHaNJrmdTsGYULodjn61U9S9m7JTQn,18151.96,0.03
GEPZ2ueTU8qdMikPpUhv3qiFmrvS2K8PYSyH22X3CeJL,2ja9oUtfDsgdtqKbqDC7Hmctis4PUBhYeD5dDbMRPGpW,18139.43,0.03
6MAaLFT63uotwSHPKUhKxSWKwpg2kxLEZTKpSwBMS28M,5L3ZhpeKY33PJGqLfVcdGrdkUjwLhAmjjoHBxbcXmQXK,18021.64,0.03
D2Z7YCo2ambWmXRThoghXdRsaNLoRefiiifECxwHAwwG,4ht9vfiDGmFfZ82q2f3hqx6AXDCp6NtwLqLBtzSLZpYE,17867.02,0.03
8h5yn45swCGnV23hUDARRBBAEopWxCy7R9Fq4GaJ9arA,B8eWTtWnShWr5M2iiKPpqRoUN9wypg87cJJy6uTju3Kh,17770.15,0.03
GzheHq3CgXuLczqgKWJ4tWzk7KqrcyszsXYFUgL83BdD,7btwLXxbCDC1UKB3aDAER2jtw6kNQNtJ6n8jhZ35M7oU,17740.44,0.03
9jzfY4fFETTcnT8juw7HGMYbwjAdAAJuBoMM5FgEdwyQ,HjC4FXMq4imnEUiSktGDNRMhfa9a9zN123CyvNbe6wRC,17716.98,0.03
EtZheKDULV1YnomhUDJh8zf5iAGRPmHxt84CoXybnJDe,E5Gu5XktSGqQm7r9GvJuyRrNpe5oVoNSutTVcs8eoLZp,17666.95,0.03
2QBjNhTqEnp7wjxcLhmB8UK1aPu5dSya3VW8y1Lc9eSG,BfFJFuanmsSYUfShLDzvime2wmKrTpiA3aLBxV6BB7r7,17662.94,0.03
Bt8Dn2ogfMGLZ8SVE5QWXZSfS2Nm3hLBKvXAd2JWQQ3j,2uci9Ti4sp9CPxHKMtB9hHz7beTc8j2U6gFvsRKxrRrh,17641.82,0.03
AjjAbVYUme9kjGfkjHzyBY2hgBEMfBcaivFkNp8BF12B,7o3FuMQ4YyH81Bvg8tLKGDo31EtSqdg4dzojLb4Ce8KW,17615.80,0.03
GpaXr3k5BLcBjiMQHo2SPXDoHraWWiAX1nXrmvRubgto,BRFaPsjNmC1Km6fJ74KPY7uig5KRJypBG4rVctjK1DZ8,17570.70,0.03
Faovu5KmDn4D3LFPEfFsLT6VjtQLpRJP2v3nfQgjmTEQ,GHUE5FT3eY9WjoRv5AZXpzvmSfkjf4he4AqDLsabsEV3,17505.73,0.03
GTMeQwy19nCf3Vgmj73mjEo9yKyQD33xtA797FXzbQas,Gii7txnHvC2QbDDooNvTaV1sU8rbu6eEeXpj4VUzXsSg,17365.27,0.03
6jvTJ5CUj83iC7deYWdRugUMiZ2nwd2tN461gt9vxZSQ,4zeFMLW7f74xU6FYRRvNLw76ab7jS4hDSVRc2B1C4GvY,17350.54,0.03
FbnXMQKNmTruWqK8VSzMMPTF9sDAxy6rssWz7sH7SRhG,CLT8F8tRSLCJ5FEPTZQg3KfuC1xRhmHYs3FULajNyeaC,17340.29,0.03
3rEVg5zDUT5beagcP8Lnt9uSVkFpsqrLD7RGixiw3Ttg,A4U2MALF5r4Lzv6trVQhC8LwbFULwSWRQ76AwhP7AW7x,17310.06,0.03
CJAgpr2oTK72X4hdLihGnPGMb7QPVXspFYAp4f6Rq2qP,5pQZVYsyP2mgiDx7vPcwdr2TSmZk8WD5D37yUNQQqryY,17279.32,0.03
2UKfLkc97DTLUBgxM2iWt7Cs1DHDiyRPYKXQf4UUYdmL,AgBbwyP5xmDdQAQGimJW8jvTpyQrvzDrCASG7Cn91ZF7,17240.97,0.03
3Edb9jWqZaDQFzGNCoB3AV1xPN5xy6ZRuQD98uhkesJC,DLnBoW5hsbRpbjR8Eh8XLhq34gmUrRh6VeD1zezcGr9x,17030.08,0.03
9cZg8ezYDyyF7oxQ28xrJyNi46qVFR8jaRvjmjb1cR22,2Ux7s4pWCxtkrM1JJekCJAs9Vzh6zr7gmsw3u9KMXTx5,16992.30,0.03
3TXnS6U2612zJpgww5sQ6vE8TUJaLR9NHLRbHfjnvL8m,EX7osf1RHesq7x2T1DYzW6cSduuK3RSgJDKnEW3rEhms,16931.62,0.03
7LJaufp5sv2wTi2HL8WDUC87RL6vd4B9YVSJ3ArFm7Fm,ESAtJWTnFZYAdcjtAAhVaLMvGP5wNrrZyHzhZmsbKmbU,16713.37,0.03
7CKMtDa18FJB2LCctunXkFcDF8NHqWnvQMZL4VKxKsuN,FN9tBzr86Z44jSTxZzzKwNeB4cyzdpB9XtiSE2LupPiU,16690.16,0.03
CFrNvWqSA8kbkRuv7wikwkmBd7u5hrtTRggvKAG9raUu,FY7fkYuS9DSVXFC1UyovyCLGa3F37bDXc7EdfpnMWQMM,16551.75,0.03
38CYiNBZaA7uBtaa8mUxBiNqvHzWwxcFCn3S7aaUsgyq,CDpX5kZiAFa1UX7fUno4pESi2daBRc2RmmbWhp9yPbXg,16520.88,0.03
AMEAooZ5grEqxyRQGqpJPBZjgRMjDkFQdpS51eDgtYeP,9cpGik24yCX3TeUqM2uhJrhCXTke1Xdihza7A8zkaFSe,16498.76,0.03
4o7zcLQSnmweh8bmUyCN1THVJyhJMdPANzpYcJZdrUCe,9jpZ7gUAQZozypscXpbAyG7iLRUSySU9LYqKCsFEXU3Q,16440.49,0.03
3nmbtdTySASxxcmsnSXrr5T337BS1awZFjX2tNHFH7Uj,Bjn98SSCSuXRRRFYfyVN9hEKuov1McVtMtxDEpGf8UHn,16429.28,0.03
9ZbvPMwqZk5WRAPT7TeKDYMhx2eCTxaMoN9H7fMiFWyH,Cy4HP8rDsbt2DwXfBxj3z6eEGjENoaji3v7Musj1eBWE,16423.86,0.03
HbfiThq17FgWTdzScdS1TfhtgWW5cNtV3uwNZgmGeJKi,HQVyPF4yc6cQBzSg6Sc3yZFgwvbDAoi31q3n7YMoMpT3,16382.00,0.03
ES9ELNjDwYqhxqvArooZZXuGsXvudEuerywQe9ZJqKW6,9jJEzQRNmZN8Z2nDw3gi99nLCoJin2wtmce1j612j7ou,16366.29,0.03
D8AyjHF9fFZLitM76gcAfjWyDsEeCQecFYJTNmjrjvu6,H5EnxAfvotan61KnaGXhsRv88DmJTo1dN6hNMPdUg4j8,16318.60,0.03
DJPdLoKQHASCm3dAW65Yxefr4vQnbr1ZEfaDLRXSUkN9,5j3SchnLn65i39qew7ZthT31uedCUFzvvkvKTqjvQGk1,16312.25,0.03
L6bkBkgBXEkqa5B92RHxLM4ciVzEDinfctVJ268Cmfr,4Zsoy5wEbQ8EVJFpwRwTYEFhD3dJHH2ZAxYxmMZhGE2e,16171.07,0.03
G3yUVR7SkC7jmFCb8FJXiQd4Jnq94JzSLk6it3976Tvu,4hZefBMCpVrZ4KttJaG7QpbgkQvqvkJovgnF4ms9tj8u,16123.04,0.03
FqHftWKAmvQEy2PQjFYrEdAcRe9Jrm71apmRcXS2rwzu,AqzS2P32SGPFgczj2Gx2H8oM2nSrTWFikeCe3ybYE2PR,16102.29,0.03
6eyMzmHUA7Qnt11fTDKUVXkho7BF4ca2BKGSYpFSuG6X,5yGitbxAqTE5PFvMjovqdUmrcQgQEg4htn7iJKzNRXv8,15836.76,0.02
Br1syRPKUXtgL3nXq57wxpqzWGYfGJ3dBLjWWKtziDQW,3LtsUze7JC8JE4zqUuqDGQwcXNvXnqKe5Rjs4PpPzcu4,15796.45,0.02
FQQ8Docuqvr3siCLLKsaABqybnMTJHAAXWtZjjNxC9rv,7CwqD2iFt3upgSasANqovZiyJLkdtqAz7hS1YNHRJ7a7,15285.44,0.02
HEbtXxPBdnH2TP8cp5G4EM7E891thKPQgeWmkCUpcLnX,FUWg9oAzpdGrFPyfxYg3tSYa4wnhD6V2kN2mVTXHKa2c,15252.83,0.02
FSYuAyGQghi2CEq6U8SQBWyqZ9CBsEBscvN6zrSrNgHt,9VThZQRAR8w9pjGHsFQUjk38gyrJiVmQLHMnZQe5K4uL,15156.84,0.02
pd99tyh2XCBDdieJLgK9TTLDoQ84ZEpzmcsD3bb7C9D,Dh8dmWJxpPwGotmeJ8fVqpZmmesh47vjxNAK5kkQLCXC,15119.65,0.02
8agUCT7yWNFjiM7b85nksKdGXcypRfn28sQMP3UKeKmF,GEdcwKTGr2PgBHhvZUeLVnzj4yNYJnecMeviCN6fKE9P,15018.96,0.02
4Fgbhs6pU98F7ZT1C8PNhpYd8K9ozSt1uPE7J34V6ddE,9GaaTCHoqHrxHZz4UJGXDSjQhjWwjUkRzRaMpzjcKAdR,15004.45,0.02
67erowhgScNsRyQkEqDqxwr748p3utStkamcLWUknLfh,6YtMsu8xsDduuARUfrku3Wj7oAoDrurkHXVQW52txF3L,14933.35,0.02
CAtcK9aSmzL1FBHYBJ14qcWWnjxwG8opuc6xMkCZkJ4k,DSFzbcpRAn85T2tSjpyVJNLRmbVfaJ9sQ4jAH8zSQArB,14923.52,0.02
5dbaSgLtrTVp4WqQyBtzE9hATn5SqNY49G21UyxFuPF6,AduToDDi4o7N2UYMmskPkt3cSRFAnkYqp83a6oYzLLoD,14890.09,0.02
