Account,Token Account,Quantity,Percentage
5pUvYtyK1ghPfFu8GY6gw1DCdLqV3atAWVq7HaTF1xhC,DvLB62z5jhzv74wvCL9STjwUgZmppgC95ATi7MaUy5p3,26608.79,0.00
D4zVhwuUsFbcaty7wJhNEZ7VEwPHXQ5d2heXPxM5yWhL,4bdgmQPPyZEgovN8tqsKxjbba2y2rFZq4KAVaVRDzJLH,26575.69,0.00
5z7gxL5u4jCW9D6acu28LEw4RKTiBSG1EmXbtCX7efg2,BWg3wkcDjmM4N3ZFsnZoS3P947nquePPBe5JWyWJmvF9,26431.83,0.00
BC7i5HvTQFGfbpdruhVUgJKSN8Lf9GaiSavgbCxnSTaX,HXb7NDbbeCPUiDN8cqT3a9QVLxGt7Wguk2vX6ahK3bF,26361.07,0.00
3wQj5hJHrrj1P15Xg8G67HEox446GJnVoS96NjRSsXUf,2sGKGXMN75KVX5QBSgyCMZTSX9TgMuUkebU7uCzYHcfk,26181.35,0.00
7VNXMfgqbYxRv5sU4FkS5f2JqyyFgkNNEMwafcpR6nw1,CJhdBpFixy7we6Sr7DozogmG84UWnXd6zvwxG6ida8z7,26115.35,0.00
6Y7GRZf7UNVLC2QcuyC1txHmHT38XBHU85rC56UfMxZ1,4gK964v6R5GJCJ3RzHEQbnN9qj7ZkkUkL3njUXhz5dat,26005.85,0.00
GxrdHitnSdheoR4d5yw1eJ9h7xVqJ2ft18qZUMAccJnG,5ryEha7sDbXTz73efE1q3gdRUG6Qatu51F59i5dtnivZ,25619.72,0.00
B1PZARjnyVjPdmY5kfHuKWm8gxvKTcqjjp8JCjoPj9xQ,7ThF9Uw4ynasKkN1XiyuQHinUNVz7A3aeLsMskPGW6w4,25567.62,0.00
E3r9oYLeaAqDhrspqyrt6bJjppctLXwqhsTcAKLPKP96,Ay6LiVSXfAbd1GMx85kHpsgqSVbbAQEgSqWoG1ohPbC7,25553.85,0.00
7RmkMNQerKaVioRnmqZsHM5Gm8F3gngQG8umLNoK97q4,aQz4qWfb6WfiVFC8tK7xFcGUt7S5fLYWjEBdQwCZgCd,25495.11,0.00
GtLTGNHdUpJeQ9w5YEeFDAxXQMgYxsg6PXsXayPiPdud,6JyCNHDARXvuDyjooezaocUta7GmdXGhJN4XS76nerb3,25487.82,0.00
EtRuhgHN6gEEHdgjR7YPvNPsxAJDrXvFJRMDxXNb2rnp,3Ap9ih3ang2P8jmE2fe3kyurygw4pZSBXbLXEvkGZTSB,25339.30,0.00
8GwuXytSQu72oErRnEsygnrcpsyA1F6XdAM3VWsYGxxZ,9TMfgVcVFVWFuswgZRW8mF9352zJ16bcoCLK4kmKgtA5,25316.66,0.00
HVaeiGEWaws6KvGMEBXEfzfvNx26bETzYGZgiTu327VR,Ax31TD6nN1WJxtAoCgmMSu636vFXZqNhQVsiMr2yJFBN,25134.44,0.00
nvme87CCRWzh9JZ44ynmeHvorU5uyXiEnGzRiev9XRG,5v8wXybXpXkwtG7jQpmkwA2wDzVqXv9TsiPuQXGo33YV,25018.76,0.00
9jPTCTtrw8Sw1RTg2u1TAHMyAjJ77DuyMta4ZDubJxXk,34JbkJBsopdkgZ2dSv6sANxazmaBbZn5bUGbyJshYtz2,25000.44,0.00
HXtAoxxYVPyaKZ68Mtmb1YrD42W9mcnTqnVe3MyGoxUz,4XzoA8ECKyNJkbQ9jczccQCmATMTTDzkjxmf1qXBnbvw,25000.00,0.00
2yLbG7k9FCbv6bNmfScoVuv722oPvRaS7riDvrwPC6Rt,BJ9z24YbJVDJ8aSHLDsvWGEBGg7uUgBGpckPVUHfM2ce,25000.00,0.00
BNJWKsPtEgpRz7XDyKXbKmmBQeZ8UubGR81W9fM3Y5uC,DwGytXQHzHfxeYjUCZuhb6tzPuUYKpu7eHgdCYrJf3kc,25000.00,0.00
5zkCP2WgBPuFfNfnF84SQujQLttGdRoMk3EzVvdDWLtx,DepDnbTcvTNpxYC7qwSiar14ukNP4pzodAi5MQpG6KzE,24911.67,0.00
HNwLuFDj5WYTStiVNyjX9peEW5ueqscF1awTBkhDPPiB,JCa42JgL8YFhdbWZcQFpJAEvtLMPvmZTDGRWckrVPNio,24904.05,0.00
Hqkk2zNPZYiQL7c9JhVed1EyQppoZToBKMCzaCX1m21y,Gp8AHWRFSLymA5cDTsBV4Z1eecQys1CqsGbZqE6Qxy7v,24830.63,0.00
Gy7HEYKT2NyxKT2Rn79Tvp8nVGJxtgB7uYKtyL3nLMV6,Gi9hPq5EkezSrM6nxuS8UHheVdDoRHHjZpehvcuP5CGs,24800.49,0.00
dkNFYQJJyDEXjQVBrHnkdRmJ32HveXHYi3FSZrZ4zr9,HCHksx8Nb2zjuxNfbfTyRSyXJAiuWLkij5JMEKotL6BN,24600.00,0.00
6ALiL8hGNJBypBaksyCE1kjM1wuGVpobLbxD2f9YurdB,6ALiL8hGNJBypBaksyCE1kjM1wuGVpobLbxD2f9YurdB,24581.60,0.00
9eBTTDjNTS1AKYzzVRjp8WUfds25zeenAPEnv4DicPW1,4wo9oZxPyRf7bKc8powyHWcxGkf3LemyCb5jRzx2VMSV,24573.94,0.00
J6HecM8j4iWKmLQwX7JVHWAhk786PGoG2sD7tpAKSrjt,4FWNhLrpYyfjZf8TC1B4x5NJiyCeo6KLUKxUbRg3PgkT,24512.07,0.00
5vqidVWhi9MvCQhEKEnCBtAa2b6MqpTZqFFTfnNWyrKZ,488cNgBmo8h5a8ZFwkn3oXwjjDfU8wky1bp9hPctKwtN,24500.00,0.00
Arw4ZcaNEcjqwqNAF16ydibqV3JesPYjRFCcPhtbxUmX,GAQ55jFvyKFr6q4rS7FMiBJgjMM1RW9EgT3EQjbNmJPb,24453.61,0.00
9HNLZ6fs8e6Sna8Ptxkq9e9rsNwNPm2KqiVWpPyUPfEZ,4Q3Xi88kNTHSSo5bp6GSnbmPsKd7C5agSwQfnbom1cSf,24252.82,0.00
5sbQDgFuo7FFdhQNr9ceJZ2Z2mEVntAFoakxgwV5Tzha,CP56ZFdGzsKVnvym6QneuECovMzViLhPgsBQxxPVDdeU,24132.83,0.00
E3EU8BbiczZj2AEPeTgKMbmVxeYJh138esDjjcWTgJyh,9tgCb1KCfq1ueeTW7DdU4ikUXQDUFdr4oGYWTHzqt811,24129.85,0.00
DrEraPtL7U4ZKFT7aNUVbejRYaHgcihFN1NLMp1TWkdk,GSA3aJ6zAD2rY12xVVYh4ieBzwpYYcGRmz1aatSCdkMG,24000.17,0.00
DoCdkDHbmbccnqhbkfDRNTaxVk1yxDcJtmotXHtaxWUh,GCHwovLaSqk5iZMfVjYfyAon3C251afv9Etg8Nvop7tG,24000.00,0.00
9pWfknZh3x2yHk2VPwNA268fKUZ9P4xUuU4rxxvNLYpB,uaNTTet7E3W7MJ857W4ijawEPSGAAgPXiNC4rfjgUJp,23998.87,0.00
Auicpv69X6ajWNC52Wchqj5MbE5Fpn5r9yzjdKrGbLb4,HR2H196hKi1ZFa9FfxH8sieUiKhkzsd53NWqiVfDT4zw,23270.45,0.00
3YfAuELqXF3GxJUB7N7TYe1Btma6j8xazUdzeSK7Guem,D43d9sQrQFTsjtF3mph5VWxKUiR3tD66hd4rUceCP1bE,23134.45,0.00
8L8qZp9KGSCYNYChYCNJ8NNkB296r2U7N9d9JcLmYRuG,HSUZ5DrR7BDgmx9x3BReEQdQ6uGdBD6bm3yoUdztGwZv,23021.49,0.00
EiiAnQsfcruxHFkDabAmH4gzqLUZoEVwRuqEFQGP11xw,3TySJHCFCTe5TXB2vHjEYBjadgQWVeSdhsBHhLaHgbC5,22994.96,0.00
H351XYiKZvveZqmecGKjA3K7aFQTyab4fb1Ao8uWX5Bg,5y1iwc5FNY67BKUbXfqYL7935G75qSCQq59PjhFe6h44,22755.97,0.00
3GwQDD9BeSmfYNH3XhhQYsaWpe8C7ZQELryjCTFf2ZrK,EfcvrkVfSUdk6e71sujPsaS2ZhPHoJfAjzxdN2YrjhqC,22688.93,0.00
ECCKBDWX3MkEcf3bULbLBb9FvrEQLsmPMFTKFpvjzqgP,38GS8BpVDn4hyiKeteqTCX6ZMXbeYHe3YB8321mqBMfc,22683.24,0.00
98i7i3aouRJ5Au4s2Ar5oWVtQByjhc76VUthKM5FNUNS,AfwVUgbkcGimKtpniXn38ecURu8cojTYmbytSjDTZiu8,22544.32,0.00
7SaZ1gNymSWBYxQAUNYGTQe7WbRCswgJC4g9cyNpU446,8Fg7sr9QUhLGUvukF28PTewbcVyTR4z3nPpERP8pMkSB,22459.32,0.00
53unSgGWqEWANcPYRF35B2Bgf8BkszUtcccKiXwGGLyr,Ffz4Lda4CNzan3xVQ2vWfQyry9tspXKa7WXevj62BLEP,22456.65,0.00
FbV4Ui5JX4ZwMJrSG7KPPRqEeUJoGeeqgMwHPWLp9TUu,FKwUL9GYgUetAZaPy7yvR97EdMDu8AHMkt66qgAdAUPU,22293.41,0.00
G3ztVULQTspy6wBwKVtGHMfX3GBi1FtsfQHzz3RU2bon,GB1nF6DSbPFeWMFRSuw3S3Kz4yqwCz74sJvLT5xZfbT6,22250.88,0.00
GH4NtrMtTrxRDMbQacT6bgyWVwDkoujLnCYwUY9pa5Cu,GjbMstXx9G9kmbxwBwJ2Vd1x679bH3Uc8QQ75FUUqukC,21971.14,0.00
2YxQCXt9spMwoQZiwFLwdjHtscVvXi4nmxCkQCD6Rvgg,E7MJut2HZbWD335SNQrGQ4ZMFrekHs6mKDUVQYa5DvkH,21785.96,0.00
E2p33DhyNbtGCZWPnvkjkmkxxHf7Ctpb4Y84bfuPXTZB,FBMxwddy9usA7hLN5LepJJ57xFeHgak87GEWrwpgDLJL,21757.49,0.00
EYYB1y3KEFM1Lwzan6XoRiKDVtYkKh2E8GJMHNqZGFir,HSzyykBY7Q7tAgXfD6PX95aAhYzmm5aec6RWkKc95gxn,21513.84,0.00
FYjTySyfLqRjB6B3rhZUCDDRvGsfu3PnMkmF4kvMVkVg,CAcYv24BbWkxuZwhd5ndE3KodRSaMEpTpFUmP7qvvmLk,21360.94,0.00
BXehozptu4SJ8AVqDLQC1xHeq2ZpbaHqsMvLZyhygT4V,6UThaSfLHPEN9wmH4egPXV8iG68smtGb1DF7YR6rWS3G,21094.45,0.00
DpcUm4cn6JamWWujgied98yHEemyiWLLbtdWP6nQCmAz,4omyQEP1PHSRmA3zhkJco2zC5KNyTvQARrFhBNuxDQqf,21021.84,0.00
E7Q7rydTxACkYmnvjwh9iHep75YWLvoPGrLJKfvGzwd3,Eiv65vjfhGmfR8fmx9HKfAoyou6VRf1JoxCFAKUi8HZK,20915.17,0.00
EBQKMwzYcNjZ8azY7deDx6US751gDHx2aHpcu5kFgxQ4,9boV8RLktNiYhiZn6WpxxasGWzPvontHNq7z5s1RYWVU,20802.87,0.00
27RNtEw7SrMbW4mLVBHUPxTNM1zcCbMg43gziJLwi2Sc,GPjoW685aEHnKkdxd9JsmiA4Wqy5FVVTRr7PLAs65gjf,20706.96,0.00
5wTLevkkUWzKgRTWKcSjrgdoP8TnrEnXYGaAxFKibsS5,33dtUtTUfuBjVJrpDz6QkR5uV4GZZ98dqykYmADCBfTh,20615.47,0.00
DT2kUvd6EMZa6jsPrUpB9USwJamvAG2Umco18HwwMJHo,HptSjP8N93kGJzwaQWqojJnfu138kijVP6vVAvUJGBPU,20550.40,0.00
2kCm1RHGJjeCKL4SA3ZJCLyXqUD7nEJ7GMtVaP7c6jQ8,HcV3ak3mPdLkreStchKG1An4pWVADny1kZb1rANLLM9L,20463.22,0.00
6LtpoJ7ryHkd6jKe9x9ex73J4baYj9cqnHpVoF1RM6d3,GQmgH4q1nRpMoJeu8qPQLZPe6tPeHRecWA41YtCzagLx,20332.63,0.00
GMzziAstDZGEyKjXNKAidCVn7PJyY1gNKuzp4w5Jft4i,3GhESyFmze5SKNrjs3NbnbL8FBPUmcRMo2iTmzbyD5Qo,20122.85,0.00
Lq7jtdneSLNoCH2kJ4UUHgaWobZbr9V9WKvHcEZK6c4,2o56ESthzQAUCM5MkTQWfeiGEf3hrmrPL9iNKCUuYA7a,20100.00,0.00
GyWADyzMVjrrMmJ2JppGgwF4wtAwTa9jrgPqbuu2S9Mt,7yGZZEjUdsmFx9VdnbgehcYsRiJzGPZjkfa7tdP8eUYs,20082.75,0.00
5P3u49RamE9RKZkunS3tLNJyBUDbWGTjaZ12JJRSsJ6W,EobCKw33F4xZ9hzqNphNsLHc8wEhaQZy3t8D5aNiaQSn,20053.46,0.00
9ufRZvWx2FynidF3XKRHShB1owe4CRJYiqiymSWTryui,3MkXZJdUZRdJRtSz3x4uHJgFcFfh4JqU66qiwFQHuTNS,20028.68,0.00
ECs5Gt45oDwd8tQ4qGD4vLhQV9vuypRXSS5s8bHp9f3Q,8ztmcuUuUNQAzbFVMnHp9kebjj8qN5SFAqBD55ZkGmP1,20010.88,0.00
DKB6yMXKUm1n7Z7PrvqENJY4QfaVcyGxJvrw31dXvsPC,D4fEPFCtshmvCiHcm5TqkuYarkBjb3pRVrz1unaFz5xd,20008.59,0.00
5x2c3DvoYPYi67M9bfGfmYK3vgPBHhbndsce9Gu7CbSA,4bD1EPzVRTkPz5PbxzsFTjVP793FmswHWzUC851zsyZ4,20000.60,0.00
B2qNqmVZDnLNvynQCstJW5qiukGyMdsUW871vcASuNLC,Adm9pURfRkncCHALQM1MNeKkZQEB6SAQdAZB6V7ib6dS,20000.00,0.00
DT5vXsqrNn5GQRGi7ihzqKEecruB8ZWASk3Y2dT7AgJp,8S6LUEYrCD8wVCZxC1kELVxDrnVNcw8EYRqovbrzHvCr,20000.00,0.00
9YZbu1C9QaTF7ndyRwg51VKgX4wnwhnS5PdWjgPDJhU2,FudKnSS3GYAYcbfmuN6g2vCzc6Mejy8qYEmWx1JhS2nk,20000.00,0.00
DC8FZqy5MQcKnY7CPR1jAcHMr9WwoHnpcnVBAPihZvo8,3MY8c67jNrPu8f7AnGB51SekR29TSED2caGMWX7REEvZ,20000.00,0.00
6Hu85GZPz74fEqiT5aFVdXR2yAuKFFiVW2Yqkv6Nx3JR,FnygeUjNneY6ELgzgLfTTJybHkam7RMgVUttuMMwqXyB,19945.55,0.00
14nRfFz8AKKhNELCbim93pZEurtnXVAorhpP37kqmyoL,5yJBZFtaHbEWUzjQJ6rsa2RC4tALK6WmEnctcv8BiuUb,19921.32,0.00
FrRTJVAnKfKt5WoCitDGvBKNtW8KJTn8s5M9AZRC1o8g,7FvK7FZFwTKK1oUV6v86cGocuLjSzNyuWh7h2ZLrWKEs,19398.92,0.00
4a9HL9MLS4Md4X54xvysobsTHuXR2119yDom1j8HLEtd,4Tyf9x1Zs2Acmmk5oSEb6ZuF71v4uK4BMdy2oDPcFj9f,19382.79,0.00
HYYtr2LFA1bkWw5neVz3b4Z8d3vzbf6NpXGkgpKLbYhS,GT7WZjb67Tr7Z9J2GChN5zvQXvM6A6D8bubA5QEeeaVf,19352.97,0.00
EfTT3Ub7bYVnqZ9YoWW1ALMeL3VAzMXL7J8BTGk2rukS,7CYNureEqNSWR1BuZrsjtUzWUFNpcXkpZxQUNmeQt6Jo,19309.73,0.00
8orPuEhBzyvL5KWYf7JgUo9wz9DCA1L9JVCKob4VFsPX,8uNG1uZ8Qyh4FrG3bGWBb57RGyJ2a2mDapu1TmZjPPMs,19183.32,0.00
36mMSRF1NmfTD3rjUv2yHuUFXkeuWX6DQ7chF35an2Kt,5b4gWvovHRc9XwNqAGehfhgEb1AcKEuPdfZGoJLuycXh,19126.78,0.00
565wiL18zDAWY2KzG2LMngvUdG2rbH5jkbkJT5Ps4Mdx,7cfMsmrwDJ8AL9cySfwybHgcM4SR8jWXgTRLbhX3RkcP,19058.81,0.00
7VMGBpUiYDTqR1YLnxqyxnKYNwfeYimBqSXJPs1nA1nR,G8efz2BjmupWuqTDFFGhVprJu8BWnfQCKreUuMfueHdM,19030.25,0.00
GKedbwvJPrXHpi67QkyUNLa9gJxZcr7kRxNoVXGjzCVe,3WocGp4BCNdfP4ggT2mdMCGhYJbJqgZVCaweRQpSzqbV,18957.34,0.00
49hCXwJm27ZdzQpZJBybnHFgtyZGpLyQ5ZvmPRodz12M,9FhumqJTd3DNXQxx1YPftrjuFJuyHSmYejSVEFB5w7yJ,18941.84,0.00
DNjSoKpzsqeyeMqPVDfRzMz3r4ugJ2ZK5oT7PnkzyQgo,69Cn9Zr7ebX9xmqRBhz9FzJfXzMDFqCQFHmpq7L5yRCZ,18938.68,0.00
A6tffDAgFqVbNYYL1HrnjWFjXhTfbgr3PXarmPBfeA4a,43zW5rBqbP3ibUMJWoJeKq6pGpkwYzEyL7uY7HKViJWE,18931.84,0.00
6VQpKKrDFvzF5mpLRaGUzBM5tCyEWJgSaaDZV8xJjdrk,FQ4Fhn2iG5oAGsmrP7MoZWVCTy4TNS7JCxaQGWBBJGvF,18910.79,0.00
4R2zZTwVGbLaXU84qrFeKMHZVanS91jha52n7QfJAcer,6pgvyC4kSRU8YP2oYBKW7Nb4phtdiDcKxFMeUsadyziK,18890.45,0.00
EktD2puitruhs76GVp9Y6F7YWnq76ppadycsA8RDDMDt,5vdNiP5cMBC5SeoBnpQWp9eopqZ2sqvzpnaQxuig3Gwu,18842.70,0.00
GoCgMgKFLp7YvBJM2n3mCgmw51dn62ycJ7k39JP2NDSL,yQKieaCJ7aEMReLfUjHA7WvSay8dUDCPGZGganYScP5,18739.37,0.00
YvVSb88N3JtRpkUDmPKaAtPTbJtSg2iS2ggPhc1DBVH,DYZv22XjsdfxpgMJARWiRkUqvU9u6ZuYPgze3dsQSpsr,18720.18,0.00
5UDBM7fpkiDE3GLMkC3ikHnnzzYkoCCAgB1x3HXQZzb6,8sd2FBLXWD1zwugNEX9tTXXPK3pYbSXc8JNr4fgnSehD,18698.11,0.00
61rVn8zeoikzFuT2cuXAd3Qv9RxhMDvG52xL4LHLv7Nu,GK8wWe4wdr3CJptHx6wDPomajfYDBHoEpr6RPBWbCFaN,18623.49,0.00
4QhFmguxfAgEcEVn5JaW3XJ68xPGhrFDdu6DAuCSZ9Eh,5qQfbvtXbA7kiyD7x9YY5nVjFpEX34cZAhCBCz6ek3tK,18586.34,0.00
368EsJNMKxzp83MWP2yFzxzS4bwwKbymveS5tSbJeNav,HF6op447KUPBU9rDeHPaaq8MbcRfyd6ityrLuJMq5dfW,18568.96,0.00
8Qiy6x2xNxaPLzGqM3W2ZdZvkYhTZCojsWQD1Jr56Vvp,96n8V7mmycs1fKHL9DwirD5p4rmaqZGoPUsLozw86SPw,18523.65,0.00
9eopQbZdGDnTyXdEDeDbFqfcVYJ4CyAfS3anEr2JAjHo,HFmiEmrT6mEniuKktdzrrddZXewHaxfcegqP3LNF8iLJ,18499.19,0.00
GSusGbXPnpVXHtphMFqL7j6D2g7BCSni2LmPHqJQTiZv,Ad7vXJRMwXZ1gQfCdxg3JiQrk58Q6wLfhJdseUmxEpS5,18386.71,0.00
8dAMwTqQJxHmYw1TNNn5J1Fid3QE9EyaymcQ69kkGVJE,2HcWL1ggs4GXgqUtTRETaX23aXYsK8w6QmQGXMccw6k8,18341.29,0.00
EbzVR5BgDUuBKFYVctjm8HH5ib8H35MExoKXJLcssixv,ArBbdEY7Twptcq75J1XJc9uNvo9KnG3D2DdKyCgqRgfe,18273.09,0.00
91oPd5YvHJDE1SFdyrSMqUS3B9C9rQSHUW2EXANG5UqY,AdHh8rGp3MfK35YvoewTXGc7cjKptKyy8Y7LhZisc1T7,18117.10,0.00
6qNA7dV4ghxLx4nvRgb7ybFBP27rsyUQApwTYJskdbaJ,3APNKw9Vq9hqQgccUsb4yxhjPFu1V33BAX1T7wvDYFCh,18000.00,0.00
7rhxnLV8C77o6d8oz26AgK8x8m5ePsdeRawjqvojbjnQ,8cb9dnY5v7TinTLpZhJM5s9KT3UH5vUubY9jJZDHoziH,17932.48,0.00
4sDrN7iY6BEQ7rThFeUjTavejUxStYgw4WbpnhHc5LYK,CWP44xgPVsQy4ssWwAjBthwzg5NuZqkzW1pxLDQ1cpN9,17818.25,0.00
5HkD9kKfkNdovYwRE95gao8vANTmcLcScPiJh6Gpmb3z,13pZS9hRvzaMZRKAn46y8qGsQNRv66LDqzGnhac59WgD,17790.95,0.00
EAD6k7ZLAsYS1FuNbrc8WKG1E6c1v9T1eRXWEmL4Ki4V,47JNen8HoKwMG4vbPg9H95LuXYLKYuv1whxHdibMKC7w,17772.97,0.00
GBwv9q5kwVCc2rixQVy69URpyEoto3tAqMtNTwx2ZrXR,CkkiaKKg9vM5kobkYFeEdbT5qRzAUHzcg8gMRM5VNM1s,17711.23,0.00
7EjvK7idg2b4W8RbbmTgCze8AJQK1g6dCbCGX3CFfVnX,D59uNQCs9FT1PXmgXNzh4andGBTF9sr4azWqceDhn3fg,17532.37,0.00
4dKn5zpid9CyTnrJpcFM9uZ8usCdDe3Xm58bnXp2Pps6,FGw27bhJ8e6uGcj2iJXxGn3zNFcqvx33BfbMtRSc51PE,17512.41,0.00
FEeSRuEDk8ENZbpzXjn4uHPz3LQijbeKRzhqVr5zPSJ9,6XhUbZrapiDtXZCdFEghniRVFoHCbhA2GeKV5Wq8S7qK,17490.14,0.00
ESzc3pkmnspBZQVujcgTaNJGfvv15toFnJoneoxH8rjD,GUcrtzcg3Gu1B9uE7j87qF3zAPQBHBYA5KdpiimGVtsq,17401.71,0.00
2wdqHvSa9sgB6tn1i6jUFy8ZPrHM6rMoKhV8YyuTAMS8,CBQRBLc5DQ5gAgBTcfhiw2k1a9ydWuMqZj7J2sEpMHxo,17315.45,0.00
5ar2R7KW22Nq5cY7ZvQwYYtoTYS7Z8fhj7XA2Hsuyx5,7NMSUPYzXdPoCFZmJZWgrnXwp8Gp1e8QMz9DjY3WN4cA,17312.32,0.00
BxX8VefNvdTkwNpuAqPJcRtZZc9yJjXLPj7jC8DVbFfY,HGnLh1eipviJQByQQFY8tGuTDajaZQd2wSdEsJKoCHkD,17306.87,0.00
Cw32Ny2xcYdpfJmvFd7h2pRhcbcjoJFq8KrrA8YLwZeh,851oVWxstWYDyHSmmBtsRbgYokS9RQfBsG5wiHvnSvBf,17300.30,0.00
6Lzg4arDYUjvogN3CLYfyqAgGvwU5GzmNqMR8rshfGKu,7AanNpC22RVwYL9ZN3D2EkjrJC7sJowxNwrCrLc24afe,17177.77,0.00
BCRYxXpJYbtjLZe5ED2qYuhXwxdtinmmz1qXWr9So1oM,7NDmAGbzyinhwmqSy8GN1GZzT4BfGGDSkSTZCWH3f1uq,17152.92,0.00
337sxUwQToEkviieAjPS2oNS1RJsWuPewP76x7oWdsVe,FzSTN8NgVaQtyrpEMRqDvvZErQfpDWdj7PGpL9yGw8Q6,17132.06,0.00
AP138EtsDVkZ8Zhk4cx6C9zqJGk8s2BSt3p9HMZJyQHS,54XRQPN4gP2VeXwNBN3gTxBjwjKgALUSzvfZ36jtnvGW,17047.14,0.00
Bf279cEbQ6X6qtrygMs1gbLybF8251SToymZjAbSB4oC,5JbKCLWz6TTDYuDaEF6EGiwB4LoPdpsRsdWFRgxPintX,17040.97,0.00
9CEvjzM9AG5Cr2SpHjXPfHbHd1h3NpSqZUX11Px7ssUK,2HpY28b6ZoMTp4BGKi5usHVpaJgaA6jJWx6C7eoWdXNb,17020.17,0.00
9j2PbKpzpcZyU4zww9qf7gPNR3LurK6dxYf8c2zc8RRC,9EGWWXV8TYniTqHtrL75mErNHxRVh7gobowwwivmVBqQ,17000.60,0.00
2PdmUT7H6KWmhqEYMB7wajVzsDDf8q5yLX7qNzvMrsWc,E97yLDcjfs9X5NfondoUrGTnR394HTDRHWZddEpxX3KH,16877.89,0.00
odfchhACwduo8Mz2Nog1RwEfmU9na93JAGr8Y83vS2Z,FZymEmZZHuyHpPmKq1wawr6GhUXRspUxWcrDRCVGZoGX,16860.20,0.00
2oS3BrxAL8VHrdGw2RFH8i8b5wLpEQVkYzVBqFev4XRn,D2qCka6VpXEGRdYAVD33M2tNsrTHDr7GF4Tgu7EHNC2D,16779.42,0.00
2aYRwRwRoiNZumdnJ4S3fGkycRzPM2ivmH13zht6Gej1,4QGGHFo1gUELRF5CvwJ15RYVZgg6SosVmitxagqojnsD,16589.28,0.00
52Ywh8fbnV24znevYPBmRdNcRVdJNZgWMHDbYYzNXw2x,AF4m2xbbnkEkCgaEkYAH4nk3oyfDzX2SvBpUEBasjSL3,16584.74,0.00
2tE7UA65k3hgFfLth87utqQtX7tMijCSzKYBzEjK61ds,EjS4D4pnYPm3pJVKAMBhGQyf1UHUE7ssKHu9hQJGGYzk,16577.51,0.00
CxhEwfbT9kW3AkveXfSnRys4yCggEMT5m5zxZv3vLaN4,4bTC6c7SWmXStzDUes7fzXmxSJGJc5nh7oScoLKuEYbh,16542.07,0.00
EtkAEGhjd1AqB1G7J6Ffby7ohDgVdt3pEva6yTwgmqF4,3EArFRktnpWhdu1RXYjGVKiGVgmAQ9Q9Dzqf7qL64xFj,16521.33,0.00
BByk98Gck95EYvjoC4nsGsmWjod9M5WhZr4T9aVrp1zE,GTLyibPCF6qVtSqb7rzH1XngxMdFKZ8y8FgVgVjBkdtf,16516.19,0.00
7EtuAttpoVSEnuUsbf1mwRR18mDoE1LwQcTJGct9ZQ3B,H2cNpWcHteFQU55yD8bwwJPFAL9qrBeZFr5hvjGup95P,16453.23,0.00
FeAGZP1FKFu9C3aSxgMDjf6Wc1goqSaozRvYjsv1yNrr,GoGRWBvzfF52RCbBkHwY6Fhe3gT4Wdc3ecszDhRKW5w2,16281.87,0.00
FNgr7kxYcFTEaSUTdfXLeWYoVeXRbkmkf7FbmBExqNfj,EyJrUmHq2q22KSN2D4X8E9sWdBTFeFy2hhndZ8UpmZJv,16257.37,0.00
9VWD3xbXWtC2aGN1mQcVFwZMRPSjJfknNYq4DqGQ7B8B,8u7irhfd56asUN5npwgFWRtZnTvvpTy7ejZT4E7S9GLB,16239.04,0.00
HPkQu4osTzt3reYjYX8CHufGCGgHesc7PqG6WdhcY4p9,HXFVAqxCxJmgeeewsqngDbzdvaYrBRHMqGBMEQCp64Sh,16068.65,0.00
DFvgi58yX5sov4ba22v9XrTMovEgiRUoRtFXdfJ1K1TR,AG67Gq2PtKg8pUgZ37wApGruyGhudZWwifvu19FWqrq,15944.06,0.00
Ebgy68ZHvCLi34kcrh3d6vDAwCj3cuTZbDRS8MweK5sF,vvCGYNi7C6urzTqyzwGawpqrG4QMGipxWwfLefwpWuo,15927.00,0.00
81BgcfZuZf9bESLvw3zDkh7cZmMtDwTPgkCvYu7zx26o,D9NFkCuNsj8VbnSPMpiYxnmkSjBC8sz8gFmkv3jf6n2,15885.13,0.00
3ckrUgEiwUb3Q5LqMbNXWL7hWCCnrMPtpiV7LLgjZRfT,AK88UVrbir9wtaUGZQsQwt5Cai9iUY2ZfsR3wdrNQbTf,15864.51,0.00
ytXYoZo5NkMxHrCF4x8kBKumQVVohSfga1CXGD7VxdD,51AN1jr57X5EZG6MQVfsNzjYrU7Rqv4JULp3s2Q6m2Fs,15833.80,0.00
s4b4sUDUZeQtZRgrf5SzDsvsNnQnQoHr4SLkSmwjTkY,7Qp67zn82Z1iAKLqr9ZvD84etZgh3FBzu1idmuCfsVJL,15796.21,0.00
5e82UFTQ97Kpbf97uaaDXmoJ5PKfqdGdf6pvqeMZgkQW,9Fk4Vo4RkeE1KPJjr1XDdgFzXMo3fLMTkv7T1jyisXzo,15677.00,0.00
35UY15RedLH9iWu2GBLwSR49Drpoq7xwcBvCUdA7U8aL,GWU3274ZT2bPyqKKqYqZeLvSuzG7XL7mFKEZwPc5XQRo,15499.84,0.00
AzDByJsGm9gAVQPX8v8WS3iAs3PPdTwZZDDUNP2u5nVj,F6BpZNwLEv7XjBhcKNNsszuGWfaT6gwJwio4DciEspRK,15473.83,0.00
